id,officer_id,job_title,badge_number
,#NYPD_44301,Police Officer,7473
,#NYPD_44301,Police Officer,9072
,#NYPD_44302,Sergeant,5473
,#NYPD_44303,Sergeant,3162
,#NYPD_44303,Sergeant,0
,#NYPD_44304,Police Officer,11638
,#NYPD_44305,Detective Third Grade,19468
,#NYPD_44305,Detective Third Grade,6251
,#NYPD_44306,Detective Second Grade,2773
,#NYPD_44307,Sergeant,
,#NYPD_44308,Detective Second Grade,
,#NYPD_44309,Police Officer,
,#NYPD_44310,Police Officer,
,#NYPD_44311,Police Officer,24754
,#NYPD_44312,Police Officer,21422
,#NYPD_44313,Police Officer,17378
,#NYPD_44314,Sergeant,4581
,#NYPD_44315,Police Officer,
,#NYPD_44316,Police Officer,20736
,#NYPD_44317,Police Officer,13511
,#NYPD_44318,Police Officer,29460
,#NYPD_44319,Police Officer,21324
,#NYPD_44320,Police Officer,22023
,#NYPD_44321,Police Officer,14992
,#NYPD_44322,Police Officer,25986
,#NYPD_44323,Sergeant,4172
,#NYPD_44324,Sergeant,3728
,#NYPD_44325,Police Officer,21573
,#NYPD_44326,Sergeant,2850
,#NYPD_44327,Police Officer,10106
,#NYPD_44328,Police Officer,9877
,#NYPD_44329,Police Officer,2500
,#NYPD_44330,Sergeant,5429
,#NYPD_44331,Police Officer,9231
,#NYPD_44332,Police Officer,13441
,#NYPD_44333,Police Officer,3446
,#NYPD_44334,Police Officer,19956
,#NYPD_44335,Detective Specialist,4917
,#NYPD_44335,Detective Specialist,10604
,#NYPD_44336,Police Officer,22152
,#NYPD_44337,Police Officer,10675
,#NYPD_44338,Police Officer,764
,#NYPD_44339,Detective First Grade,4633
,#NYPD_44340,Sergeant,19829
,#NYPD_44340,Sergeant,1954
,#NYPD_44341,Police Officer,29030
,#NYPD_44342,Police Officer,21248
,#NYPD_44343,Detective Third Grade,3005
,#NYPD_44344,Lieutenant,0
,#NYPD_44345,Police Officer,2128
,#NYPD_44346,Police Officer,
,#NYPD_44347,Police Officer,
,#NYPD_44348,Detective Third Grade,
,#NYPD_44349,Police Officer,29969
,#NYPD_44350,Police Officer,2989
,#NYPD_44351,Police Officer,9928
,#NYPD_44352,Sergeant,31099
,#NYPD_44352,Sergeant,0
,#NYPD_44353,Police Officer,
,#NYPD_44354,Police Officer,
,#NYPD_44355,Police Officer,
,#NYPD_44356,Police Officer,
,#NYPD_44357,Sergeant,1778
,#NYPD_44358,Police Officer,472
,#NYPD_44359,Sergeant,3356
,#NYPD_44360,Sergeant,3734
,#NYPD_44361,Police Officer,21376
,#NYPD_44362,Police Officer,21390
,#NYPD_44363,Police Officer,
,#NYPD_44364,Police Officer,3114
,#NYPD_44365,Sergeant,4897
,#NYPD_44366,Detective Third Grade,6885
,#NYPD_44367,Police Officer,11390
,#NYPD_44368,Police Officer,20144
,#NYPD_44369,Police Officer,27599
,#NYPD_44370,Sergeant,2690
,#NYPD_44371,Police Officer,26250
,#NYPD_44372,Detective Third Grade,6261
,#NYPD_44372,Detective Third Grade,31001
,#NYPD_44373,Sergeant,0
,#NYPD_44374,Sergeant,1957
,#NYPD_44375,Police Officer,14945
,#NYPD_44376,Police Officer,22804
,#NYPD_44377,Police Officer,29525
,#NYPD_44378,Sergeant,4487
,#NYPD_44379,Police Officer,9333
,#NYPD_44380,Police Officer,19798
,#NYPD_44381,Lieutenant,0
,#NYPD_44382,Police Officer,6834
,#NYPD_44383,Police Officer,20480
,#NYPD_44384,Police Officer,
,#NYPD_44385,Lieutenant,0
,#NYPD_44386,Sergeant,4965
,#NYPD_44387,Police Officer,10761
,#NYPD_44388,Police Officer,21161
,#NYPD_44389,Police Officer,7948
,#NYPD_44390,Police Officer,25648
,#NYPD_44391,Sergeant,2050
,#NYPD_44392,Detective Third Grade,2943
,#NYPD_44393,Police Officer,12149
,#NYPD_44394,Police Officer,20051
,#NYPD_44395,Lieutenant,20114
,#NYPD_44395,Lieutenant,0
,#NYPD_44396,Sergeant,5401
,#NYPD_44397,Police Officer,12928
,#NYPD_44398,Police Officer,19599
,#NYPD_44399,Detective First Grade,7562
,#NYPD_44400,Police Officer,14692
,#NYPD_44401,Police Officer,15441
,#NYPD_44402,Police Officer,20482
,#NYPD_44403,Lieutenant,0
,#NYPD_44404,Police Officer,18659
,#NYPD_44405,Police Officer,31155
,#NYPD_44406,Police Officer,4209
,#NYPD_44407,Detective Third Grade,30600
,#NYPD_44407,Detective Third Grade,5403
,#NYPD_44408,Police Officer,23894
,#NYPD_44409,Police Officer,11890
,#NYPD_44410,Police Officer,24106
,#NYPD_44411,Detective Specialist,6616
,#NYPD_44412,Detective Second Grade,6380
,#NYPD_44413,Police Officer,16836
,#NYPD_44414,Lieutenant,0
,#NYPD_44415,Detective Second Grade,6474
,#NYPD_44416,Detective Third Grade,24499
,#NYPD_44416,Detective Third Grade,5241
,#NYPD_44417,Police Officer,8920
,#NYPD_44418,Sergeant,4941
,#NYPD_44419,Sergeant,1707
,#NYPD_44420,Police Officer,8282
,#NYPD_44421,Detective Specialist,4393
,#NYPD_44422,Police Officer,
,#NYPD_44423,Police Officer,19908
,#NYPD_44424,Police Officer,10544
,#NYPD_44425,Police Officer,
,#NYPD_44426,Police Officer,31291
,#NYPD_44427,Police Officer,7290
,#NYPD_44428,Sergeant,5061
,#NYPD_44429,Police Officer,8699
,#NYPD_44430,Police Officer,
,#NYPD_44431,Police Officer,8251
,#NYPD_44432,Sergeant,3869
,#NYPD_44433,Sergeant,3073
,#NYPD_44434,Lieutenant,3234
,#NYPD_44434,Lieutenant,0
,#NYPD_44435,Police Officer,14464
,#NYPD_44436,Detective Second Grade,5447
,#NYPD_44437,Police Officer,31446
,#NYPD_44438,Police Officer,19999
,#NYPD_44439,Deputy Inspector,0
,#NYPD_44440,Detective First Grade,5106
,#NYPD_44441,Detective Third Grade,13886
,#NYPD_44441,Detective Third Grade,1020
,#NYPD_44442,Police Officer,14688
,#NYPD_44443,Police Officer,14041
,#NYPD_44444,Police Officer,3826
,#NYPD_44445,Police Officer,2764
,#NYPD_44446,Police Officer,5935
,#NYPD_44447,Police Officer,
,#NYPD_44448,Police Officer,9169
,#NYPD_44449,Police Officer,5889
,#NYPD_44450,Police Officer,
,#NYPD_44451,Police Officer,7112
,#NYPD_44452,Sergeant,1043
,#NYPD_44453,Lieutenant,10205
,#NYPD_44453,Lieutenant,0
,#NYPD_44454,Police Officer,11499
,#NYPD_44455,Police Officer,20090
,#NYPD_44455,Police Officer,2090
,#NYPD_44456,Police Officer,
,#NYPD_44457,Lieutenant,0
,#NYPD_44458,Police Officer,4649
,#NYPD_44458,Police Officer,4630
,#NYPD_44459,Police Officer,14967
,#NYPD_44460,Police Officer,24289
,#NYPD_44461,Police Officer,11855
,#NYPD_44462,Police Officer,
,#NYPD_44463,Police Officer,16016
,#NYPD_44464,Police Officer,30436
,#NYPD_44465,Police Officer,3179
,#NYPD_44466,Sergeant,931
,#NYPD_44467,Lieutenant,0
,#NYPD_44468,Police Officer,
,#NYPD_44469,Police Officer,15173
,#NYPD_44470,Sergeant,4518
,#NYPD_44471,Detective Third Grade,1732
,#NYPD_44472,Police Officer,13979
,#NYPD_44473,Detective Second Grade,6117
,#NYPD_44474,Police Officer,10919
,#NYPD_44475,Police Officer,5636
,#NYPD_44476,Police Officer,2752
,#NYPD_44477,Police Officer,10824
,#NYPD_44478,Police Officer,
,#NYPD_44479,Police Officer,31621
,#NYPD_44480,Detective First Grade,3067
,#NYPD_44481,Police Officer,5328
,#NYPD_44482,Police Officer,16314
,#NYPD_44483,Police Officer,26947
,#NYPD_44484,Police Officer,3917
,#NYPD_44485,Police Officer,6672
,#NYPD_44486,Police Officer,16761
,#NYPD_44487,Sergeant,5403
,#NYPD_44488,Sergeant,3837
,#NYPD_44489,Police Officer,7591
,#NYPD_44490,Detective Second Grade,6635
,#NYPD_44491,Sergeant,1118
,#NYPD_44492,Detective Third Grade,2868
,#NYPD_44493,Police Officer,19166
,#NYPD_44494,Police Officer,21485
,#NYPD_44495,Police Officer,11094
,#NYPD_44496,Police Officer,22663
,#NYPD_44497,Sergeant,5302
,#NYPD_44498,Sergeant,2766
,#NYPD_44499,Police Officer,3097
,#NYPD_44500,Police Officer,16559
,#NYPD_44500,Police Officer,545
,#NYPD_44501,Detective Specialist,6507
,#NYPD_44502,Police Officer,1762
,#NYPD_44503,Detective Specialist,4982
,#NYPD_44504,Sergeant,4889
,#NYPD_44505,Detective Third Grade,7579
,#NYPD_44506,Lieutenant,0
,#NYPD_44507,Police Officer,12757
,#NYPD_44508,Police Officer,
,#NYPD_44509,Sergeant,4755
,#NYPD_44510,Sergeant,5247
,#NYPD_44511,Detective Third Grade,4331
,#NYPD_44512,Police Officer,1865
,#NYPD_44513,Detective Third Grade,2847
,#NYPD_44514,Police Officer,
,#NYPD_44515,Police Officer,1288
,#NYPD_44516,Police Officer,15946
,#NYPD_44517,Police Officer,27373
,#NYPD_44518,Police Officer,28223
,#NYPD_44519,Police Officer,23648
,#NYPD_44520,Sergeant,2526
,#NYPD_44521,Police Officer,3524
,#NYPD_44522,Police Officer,6162
,#NYPD_44523,Sergeant,15486
,#NYPD_44523,Sergeant,3468
,#NYPD_44524,Police Officer,10175
,#NYPD_44525,Police Officer,
,#NYPD_44526,Police Officer,11499
,#NYPD_44527,Sergeant,2801
,#NYPD_44528,Police Officer,16360
,#NYPD_44529,Police Officer,2948
,#NYPD_44530,Police Officer,
,#NYPD_44531,Detective Third Grade,4298
,#NYPD_44532,Police Officer,31315
,#NYPD_44533,Detective Second Grade,5935
,#NYPD_44534,Police Officer,10772
,#NYPD_44534,Police Officer,5601
,#NYPD_44535,Police Officer,26662
,#NYPD_44536,Police Officer,23896
,#NYPD_44537,Police Officer,12956
,#NYPD_44538,Deputy Inspector,0
,#NYPD_44539,Lieutenant,0
,#NYPD_44540,Police Officer,7197
,#NYPD_44541,Police Officer,9068
,#NYPD_44542,Sergeant,3389
,#NYPD_44543,Police Officer,23761
,#NYPD_44544,Detective Third Grade,5546
,#NYPD_44545,Deputy Inspector,
,#NYPD_44546,Police Officer,5353
,#NYPD_44547,Detective First Grade,6153
,#NYPD_44548,Police Officer,25324
,#NYPD_44549,Detective Second Grade,6376
,#NYPD_44550,Police Officer,1752
,#NYPD_44551,Police Officer,12040
,#NYPD_44552,Detective Second Grade,6883
,#NYPD_44553,Sergeant,3233
,#NYPD_44554,Police Officer,
,#NYPD_44555,Police Officer,15196
,#NYPD_44556,Police Officer,2628
,#NYPD_44557,Police Officer,
,#NYPD_44558,Sergeant,
,#NYPD_44559,Sergeant,2499
,#NYPD_44560,Police Officer,11410
,#NYPD_44561,Police Officer,
,#NYPD_44562,Police Officer,15042
,#NYPD_44563,Police Officer,5044
,#NYPD_44564,Detective Second Grade,7363
,#NYPD_44565,Police Officer,11760
,#NYPD_44566,Police Officer,5162
,#NYPD_44567,Deputy Inspector,0
,#NYPD_44568,Sergeant,4241
,#NYPD_44569,Police Officer,6851
,#NYPD_44570,Police Officer,17129
,#NYPD_44571,Police Officer,
,#NYPD_44572,Police Officer,15378
,#NYPD_44572,Police Officer,4869
,#NYPD_44573,Police Officer,29809
,#NYPD_44574,Police Officer,18712
,#NYPD_44575,Police Officer,16109
,#NYPD_44576,Police Officer,8231
,#NYPD_44577,Police Officer,20279
,#NYPD_44578,Police Officer,31790
,#NYPD_44579,Police Officer,4348
,#NYPD_44580,Police Officer,4348
,#NYPD_44581,Lieutenant,0
,#NYPD_44582,Sergeant,4014
,#NYPD_44583,Police Officer,10800
,#NYPD_44584,Police Officer,793
,#NYPD_44585,Captain,0
,#NYPD_44586,Detective First Grade,7601
,#NYPD_44587,Lieutenant,0
,#NYPD_44588,Detective Third Grade,3101
,#NYPD_44589,Police Officer,18348
,#NYPD_44590,Assistant Chief Inspector,0
,#NYPD_44591,Police Officer,20748
,#NYPD_44592,Police Officer,26377
,#NYPD_44593,Sergeant,1948
,#NYPD_44594,Police Officer,6460
,#NYPD_44595,Police Officer,11462
,#NYPD_44596,Police Officer,26222
,#NYPD_44597,Police Officer,4843
,#NYPD_44598,Police Officer,20706
,#NYPD_44599,Police Officer,25428
,#NYPD_44600,Detective Specialist,4274
,#NYPD_44601,Police Officer,6434
,#NYPD_44602,Lieutenant,0
,#NYPD_44603,Detective Second Grade,6170
,#NYPD_44604,Lieutenant,0
,#NYPD_44605,Police Officer,7138
,#NYPD_44606,Police Officer,26289
,#NYPD_44607,Detective Third Grade,1180
,#NYPD_44608,Police Officer,20977
,#NYPD_44609,Police Officer,31127
,#NYPD_44610,Detective Third Grade,11692
,#NYPD_44610,Detective Third Grade,4945
,#NYPD_44611,Police Officer,8070
,#NYPD_44612,Detective Third Grade,1970
,#NYPD_44613,Police Officer,
,#NYPD_44614,Police Officer,
,#NYPD_44615,Detective Specialist,4544
,#NYPD_44616,Police Officer,31999
,#NYPD_44617,Police Officer,1076
,#NYPD_44618,Deputy Chief Inspector,0
,#NYPD_44619,Detective Third Grade,
,#NYPD_44620,Police Officer,19864
,#NYPD_44621,Police Officer,19759
,#NYPD_44622,Police Officer,7047
,#NYPD_44623,Sergeant,9001
,#NYPD_44623,Sergeant,541
,#NYPD_44624,Detective Third Grade,5811
,#NYPD_44625,Police Officer,23107
,#NYPD_44626,Sergeant,12156
,#NYPD_44626,Sergeant,2292
,#NYPD_44627,Detective Specialist,934
,#NYPD_44627,Detective Specialist,5057
,#NYPD_44627,Detective Specialist,4631
,#NYPD_44628,Police Officer,14468
,#NYPD_44629,Detective Third Grade,2733
,#NYPD_44630,Lieutenant,702
,#NYPD_44630,Lieutenant,0
,#NYPD_44631,Captain,0
,#NYPD_44632,Police Officer,11151
,#NYPD_44633,Police Officer,24180
,#NYPD_44634,Police Officer,5922
,#NYPD_44635,Detective Third Grade,3244
,#NYPD_44636,Police Officer,9548
,#NYPD_44637,Police Officer,6347
,#NYPD_44638,Police Officer,20583
,#NYPD_44639,Detective Specialist,5017
,#NYPD_44640,Detective Third Grade,5883
,#NYPD_44641,Detective Specialist,5687
,#NYPD_44642,Lieutenant,0
,#NYPD_44643,Police Officer,3442
,#NYPD_44644,Lieutenant,0
,#NYPD_44645,Police Officer,3362
,#NYPD_44646,Police Officer,133
,#NYPD_44647,Police Officer,
,#NYPD_44648,Detective Specialist,2673
,#NYPD_44649,Police Officer,7843
,#NYPD_44650,Sergeant,404
,#NYPD_44651,Police Officer,15915
,#NYPD_44652,Police Officer,10693
,#NYPD_44653,Police Officer,15795
,#NYPD_44654,Police Officer,5623
,#NYPD_44655,Sergeant,3945
,#NYPD_44656,Police Officer,11759
,#NYPD_44657,Lieutenant,0
,#NYPD_44658,Sergeant,4747
,#NYPD_44659,Police Officer,14364
,#NYPD_44660,Police Officer,3702
,#NYPD_44661,Detective Third Grade,4695
,#NYPD_44662,Police Officer,191
,#NYPD_44663,Sergeant,
,#NYPD_44664,Police Officer,25432
,#NYPD_44665,Police Officer,
,#NYPD_44666,Police Officer,
,#NYPD_44667,Police Officer,27698
,#NYPD_44668,Sergeant,2640
,#NYPD_44669,Police Officer,30517
,#NYPD_44670,Sergeant,3009
,#NYPD_44671,Detective Third Grade,25662
,#NYPD_44671,Detective Third Grade,5267
,#NYPD_44672,Police Officer,
,#NYPD_44673,Police Officer,
,#NYPD_44674,Police Officer,
,#NYPD_44675,Detective Third Grade,27155
,#NYPD_44675,Detective Third Grade,4573
,#NYPD_44676,Police Officer,20894
,#NYPD_44676,Police Officer,3882
,#NYPD_44677,Police Officer,4597
,#NYPD_44678,Detective Third Grade,6015
,#NYPD_44679,Lieutenant,0
,#NYPD_44680,Sergeant,1624
,#NYPD_44681,Police Officer,13580
,#NYPD_44682,Sergeant,5390
,#NYPD_44683,Sergeant,3485
,#NYPD_44684,Detective Third Grade,4223
,#NYPD_44685,Police Officer,22174
,#NYPD_44686,Police Officer,19389
,#NYPD_44687,Police Officer,18719
,#NYPD_44688,Police Officer,19356
,#NYPD_44689,Police Officer,7286
,#NYPD_44690,Police Officer,3485
,#NYPD_44691,Police Officer,
,#NYPD_44692,Lieutenant,0
,#NYPD_44693,Police Officer,
,#NYPD_44694,Sergeant,4982
,#NYPD_44695,Police Officer,
,#NYPD_44696,Sergeant,5534
,#NYPD_44697,Police Officer,3569
,#NYPD_44698,Police Officer,11892
,#NYPD_44699,Detective Third Grade,7563
,#NYPD_44700,Police Officer,9075
,#NYPD_44701,Police Officer,10449
,#NYPD_44702,Police Officer,
,#NYPD_44703,Police Officer,
,#NYPD_44704,Sergeant,4900
,#NYPD_44705,Police Officer,4253
,#NYPD_44706,Police Officer,19550
,#NYPD_44707,Sergeant,4001
,#NYPD_44708,Police Officer,
,#NYPD_44709,Police Officer,24356
,#NYPD_44710,Sergeant,5605
,#NYPD_44711,Police Officer,29156
,#NYPD_44712,Police Officer,15750
,#NYPD_44713,Police Officer,19185
,#NYPD_44714,Police Officer,5428
,#NYPD_44715,Police Officer,24579
,#NYPD_44716,Police Officer,
,#NYPD_44717,Police Officer,7518
,#NYPD_44718,Detective Specialist,7807
,#NYPD_44719,Sergeant,5597
,#NYPD_44720,Police Officer,
,#NYPD_44721,Police Officer,
,#NYPD_44722,Police Officer,22875
,#NYPD_44723,Police Officer,
,#NYPD_44724,Police Officer,30382
,#NYPD_44725,Police Officer,4147
,#NYPD_44726,Police Officer,14171
,#NYPD_44727,Police Officer,26581
,#NYPD_44728,Police Officer,6078
,#NYPD_44729,Captain,0
,#NYPD_44730,Police Officer,7557
,#NYPD_44731,Police Officer,7201
,#NYPD_44732,Lieutenant,0
,#NYPD_44733,Police Officer,15352
,#NYPD_44733,Police Officer,261
,#NYPD_44734,Police Officer,16041
,#NYPD_44735,Detective Third Grade,4820
,#NYPD_44736,Police Officer,27494
,#NYPD_44737,Detective Second Grade,2079
,#NYPD_44738,Police Officer,5876
,#NYPD_44739,Police Officer,
,#NYPD_44740,Police Officer,
,#NYPD_44741,Sergeant,5320
,#NYPD_44742,Detective Specialist,7081
,#NYPD_44743,Police Officer,25922
,#NYPD_44744,Police Officer,
,#NYPD_44745,Sergeant,2546
,#NYPD_44746,Police Officer,
,#NYPD_44747,Police Officer,19682
,#NYPD_44748,Detective Third Grade,7345
,#NYPD_44749,Police Officer,17388
,#NYPD_44750,Police Officer,11528
,#NYPD_44751,Police Officer,10766
,#NYPD_44752,Police Officer,23494
,#NYPD_44753,Detective Third Grade,13063
,#NYPD_44754,Police Officer,
,#NYPD_44755,Police Officer,
,#NYPD_44756,Detective Specialist,2632
,#NYPD_44757,Lieutenant,0
,#NYPD_44758,Detective Third Grade,1733
,#NYPD_44759,Police Officer,19359
,#NYPD_44760,Police Officer,
,#NYPD_44761,Police Officer,18884
,#NYPD_44762,Police Officer,11766
,#NYPD_44763,Police Officer,31806
,#NYPD_44764,Sergeant,1219
,#NYPD_44765,Detective Third Grade,6686
,#NYPD_44766,Police Officer,19372
,#NYPD_44767,Police Officer,7168
,#NYPD_44768,Sergeant,5000
,#NYPD_44769,Sergeant,3526
,#NYPD_44770,Police Officer,8017
,#NYPD_44771,Police Officer,1747
,#NYPD_44772,Detective Third Grade,516
,#NYPD_44773,Lieutenant,0
,#NYPD_44774,Police Officer,7094
,#NYPD_44775,Police Officer,
,#NYPD_44776,Sergeant,2182
,#NYPD_44777,Lieutenant,0
,#NYPD_44778,Police Officer,1492
,#NYPD_44779,Police Officer,
,#NYPD_44780,Police Officer,8226
,#NYPD_44781,Police Officer,22125
,#NYPD_44782,Police Officer,4546
,#NYPD_44783,Police Officer,18663
,#NYPD_44784,Police Officer,
,#NYPD_44785,Police Officer,
,#NYPD_44786,Police Officer,1920
,#NYPD_44787,Detective Specialist,7987
,#NYPD_44788,Police Officer,20758
,#NYPD_44789,Detective Specialist,4776
,#NYPD_44790,Police Officer,27055
,#NYPD_44791,Detective Second Grade,5199
,#NYPD_44792,Police Officer,17524
,#NYPD_44793,Police Officer,4243
,#NYPD_44794,Police Officer,21290
,#NYPD_44795,Police Officer,22425
,#NYPD_44796,Police Officer,7102
,#NYPD_44797,Police Officer,31874
,#NYPD_44798,Police Officer,24785
,#NYPD_44799,Detective Second Grade,5173
,#NYPD_44800,Police Officer,11393
,#NYPD_44801,Police Officer,15270
,#NYPD_44802,Police Officer,6914
,#NYPD_44803,Sergeant,2236
,#NYPD_44804,Police Officer,17207
,#NYPD_44805,Police Officer,26804
,#NYPD_44806,Police Officer,3180
,#NYPD_44807,Police Officer,4555
,#NYPD_44808,Sergeant,5607
,#NYPD_44809,Lieutenant,0
,#NYPD_44810,Police Officer,19390
,#NYPD_44811,Police Officer,31637
,#NYPD_44812,Police Officer,18296
,#NYPD_44813,Police Officer,21719
,#NYPD_44814,Police Officer,1852
,#NYPD_44815,Police Officer,28650
,#NYPD_44816,Sergeant,1410
,#NYPD_44817,Detective Third Grade,780
,#NYPD_44817,Detective Third Grade,4634
,#NYPD_44818,Lieutenant,0
,#NYPD_44819,Police Officer,15298
,#NYPD_44820,Police Officer,1106
,#NYPD_44821,Police Officer,21545
,#NYPD_44822,Police Officer,13154
,#NYPD_44823,Lieutenant,0
,#NYPD_44824,Police Officer,5736
,#NYPD_44825,Deputy Chief Inspector,0
,#NYPD_44826,Police Officer,2331
,#NYPD_44827,Police Officer,31891
,#NYPD_44828,Lieutenant,2502
,#NYPD_44828,Lieutenant,0
,#NYPD_44829,Police Officer,1561
,#NYPD_44830,Police Officer,7861
,#NYPD_44830,Police Officer,7661
,#NYPD_44831,Deputy Inspector,0
,#NYPD_44832,Detective Third Grade,6252
,#NYPD_44833,Police Officer,30332
,#NYPD_44834,Police Officer,
,#NYPD_44835,Police Officer,18119
,#NYPD_44836,Sergeant,2058
,#NYPD_44837,Police Officer,13540
,#NYPD_44838,Detective Second Grade,1326
,#NYPD_44839,Police Officer,
,#NYPD_44840,Police Officer,
,#NYPD_44841,Sergeant,2097
,#NYPD_44841,Sergeant,12523
,#NYPD_44841,Sergeant,2603
,#NYPD_44842,Sergeant,5492
,#NYPD_44843,Sergeant,2324
,#NYPD_44844,Police Officer,4605
,#NYPD_44845,Lieutenant,0
,#NYPD_44846,Police Officer,26572
,#NYPD_44847,Detective Third Grade,16105
,#NYPD_44848,Police Officer,28948
,#NYPD_44849,Police Officer,
,#NYPD_44850,Sergeant,4354
,#NYPD_44851,Police Officer,27603
,#NYPD_44852,Detective Third Grade,4050
,#NYPD_44853,Police Officer,
,#NYPD_44854,Police Officer,1419
,#NYPD_44855,Police Officer,23324
,#NYPD_44856,Sergeant,2343
,#NYPD_44857,Police Officer,
,#NYPD_44858,Detective Third Grade,
,#NYPD_44859,Police Officer,
,#NYPD_44860,Detective Third Grade,
,#NYPD_44861,Police Officer,
,#NYPD_44862,Sergeant,
,#NYPD_44863,Police Officer,10519
,#NYPD_44864,Police Officer,19911
,#NYPD_44865,Sergeant,2783
,#NYPD_44866,Detective Third Grade,2403
,#NYPD_44867,Police Officer,17553
,#NYPD_44868,Police Officer,14368
,#NYPD_44869,Police Officer,
,#NYPD_44870,Police Officer,
,#NYPD_44871,Detective Second Grade,4225
,#NYPD_44872,Lieutenant,0
,#NYPD_44873,Police Officer,1734
,#NYPD_44874,Lieutenant,0
,#NYPD_44875,Police Officer,13858
,#NYPD_44876,Detective Second Grade,609
,#NYPD_44877,Deputy Inspector,0
,#NYPD_44878,Police Officer,2660
,#NYPD_44879,Police Officer,12491
,#NYPD_44880,Police Officer,4668
,#NYPD_44881,Police Officer,1876
,#NYPD_44882,Police Officer,5839
,#NYPD_44883,Police Officer,18064
,#NYPD_44884,Detective Second Grade,7263
,#NYPD_44885,Police Officer,2403
,#NYPD_44886,Police Officer,23962
,#NYPD_44887,Police Officer,26469
,#NYPD_44888,Detective Third Grade,5520
,#NYPD_44889,Sergeant,14105
,#NYPD_44889,Sergeant,2468
,#NYPD_44890,Police Officer,15287
,#NYPD_44891,Police Officer,11221
,#NYPD_44892,Lieutenant,0
,#NYPD_44893,Sergeant,2158
,#NYPD_44894,Police Officer,21940
,#NYPD_44895,Police Officer,8277
,#NYPD_44896,Sergeant,2888
,#NYPD_44897,Sergeant,3236
,#NYPD_44898,Police Officer,27650
,#NYPD_44899,Lieutenant,0
,#NYPD_44900,Lieutenant,0
,#NYPD_44901,Police Officer,23641
,#NYPD_44902,Police Officer,29041
,#NYPD_44903,Police Officer,
,#NYPD_44904,Police Officer,5485
,#NYPD_44905,Police Officer,
,#NYPD_44906,Police Officer,4214
,#NYPD_44907,Police Officer,20450
,#NYPD_44908,Sergeant,4698
,#NYPD_44909,Police Officer,
