id,officer_id,badge_number,job_title,start_date,resign_date
,#U126682,,POLICE OFFICER,,
,#U126685,,POLICE OFFICER,,
,#U126686,,POLICE OFFICER,,
,#U126687,,POLICE OFFICER,,
,#U126688,,POLICE OFFICER,,
,#U126690,3757,POLICE OFFICER,1999-01-27,2015-02-13
,#U126691,,POLICE OFFICER,,
,#U126692,,DETECTIVE,,
,#U126695,,POLICE OFFICER,,
,#U126696,,LIEUTENANT,,
,#U126697,6404,POLICE OFFICER,1999-07-30,2000-08-23
,#U126699,,POLICE OFFICER,,
,#U126700,20785,DETECTIVE,1998-12-04,2010-04-15
,#U126701,14176,POLICE OFFICER,2003-06-05,2013-11-14
,#U126703,,POLICE OFFICER,,
,#U126704,,POLICE OFFICER,,
,#U126705,,DETECTIVE,,
,#U126708,3625,POLICE OFFICER,1977-07-16,2002-04-16
,#U126709,,POLICE OFFICER,,
,#U126710,,LIEUTENANT,,
,#U126711,,POLICE OFFICER,,
,#U126712,6746,POLICE OFFICER,1982-06-14,2011-08-15
,#U126713,,POLICE OFFICER,,
,#U126714,,POLICE OFFICER,,
,#U126715,,SERGEANT,,
,#U126716,,POLICE OFFICER,,
,#U126717,,POLICE OFFICER,,
,#U126718,4943,POLICE OFFICER,1987-03-09,2000-03-16
,#U126719,,POLICE OFFICER,,
,#U126720,,POLICE OFFICER,,
,#U126721,,LIEUTENANT,,
,#U126725,,SERGEANT,,
,#U126726,1627,SERGEANT,1985-06-03,2005-06-15
,#U126727,,POLICE OFFICER,,
,#U126728,,SERGEANT,,
,#U126729,,POLICE OFFICER,,
,#U126731,,POLICE OFFICER,,
,#U126732,12400,POLICE OFFICER,1999-12-01,2006-11-01
,#U126733,1307,SERGEANT,1988-12-01,2001-03-27
,#U126733,606,LIEUTENANT,2001-03-27,2005-04-15
,#U126735,,POLICE OFFICER,,
,#U126736,,POLICE OFFICER,,
,#U126737,16256,POLICE OFFICER,1976-03-08,2002-02-15
,#U126739,,POLICE OFFICER,,
,#U126740,865,SERGEANT,1985-06-03,2001-05-30
,#U126741,1377,SERGEANT,1998-11-25,2012-10-05
,#U126741,956,SERGEANT,2012-10-05,2013-11-16
,#U126744,,DETECTIVE,,
,#U126747,40303,POLICE OFFICER,1997-04-10,2000-06-15
,#U126747,,DETECTIVE,,
,#U126748,,POLICE OFFICER,,
,#U126751,8397,POLICE OFFICER,1999-09-28,
,#U126752,2052,SERGEANT,1995-01-17,2001-03-27
,#U126752,444,LIEUTENANT,2001-03-27,2004-08-11
,#U126752,16,CAPTAIN,2004-08-11,2007-04-05
,#U126752,1,CAPTAIN,2007-04-05,2015-12-15
,#U126753,17975,POLICE OFFICER,1990-12-28,2001-06-29
,#U126753,17975,POLICE OFFICER,2001-08-09,2004-05-25
,#U126753,17975,POLICE OFFICER,2005-06-09,2008-10-16
,#U126754,,SERGEANT,,
,#U126756,14561,POLICE OFFICER,2006-04-19,2011-08-13
,#U126773,9059,POLICE OFFICER,2008-09-29,2013-02-07
,#U126774,,POLICE OFFICER,,
,#U126781,5972,POLICE OFFICER,2002-04-30,2002-09-20
,#U126788,18252,POLICE OFFICER,1993-04-02,2000-02-08
,#U126791,,POLICE OFFICER,,
,#U126798,4163,POLICE OFFICER,2006-10-24,2011-06-03
,#U126809,,POLICE OFFICER,,
,#U126814,10822,POLICE OFFICER,1980-02-11,2003-12-01
,#U126814,1579,SERGEANT,2003-12-01,2008-02-15
,#U126815,,POLICE OFFICER,,
,#U126816,,POLICE OFFICER,,
,#U126817,,POLICE OFFICER,,
,#U126819,,POLICE OFFICER,,
,#U126822,2844,POLICE OFFICER,2003-05-13,2010-11-22
,#U126824,5846,POLICE OFFICER,2000-06-16,2005-09-18
,#U126828,,POLICE OFFICER,,
,#U126829,17538,POLICE OFFICER,1985-05-06,2000-05-05
,#U126829,18649,POLICE OFFICER,2000-05-05,2005-05-16
,#U126830,,DETECTIVE,,
,#U126831,10234,POLICE OFFICER,1994-12-23,2001-02-07
,#U126832,,POLICE OFFICER,,
,#U126835,,POLICE OFFICER,,
,#U126839,13780,POLICE OFFICER,1988-11-30,2003-12-17
,#U126839,13780,POLICE OFFICER,2006-08-07,2006-09-21
,#U126847,,POLICE OFFICER,,
,#U126855,,POLICE OFFICER,,
,#U126857,,DETECTIVE,,
,#U126859,20102,DETECTIVE,2005-06-01,2006-10-25
,#U126860,14352,POLICE OFFICER,1969-10-06,2001-01-31
,#U126861,,POLICE OFFICER,,
,#U126862,,POLICE OFFICER,,
,#U126863,,POLICE OFFICER,,
,#U126864,15511,POLICE OFFICER,1971-02-22,2000-03-15
,#U126865,,POLICE OFFICER,,
,#U126866,,POLICE OFFICER,,
,#U126867,,POLICE OFFICER,,
,#U126868,12126,POLICE OFFICER,1993-03-10,2004-01-14
,#U126869,,POLICE OFFICER,,
,#U126871,,POLICE OFFICER,,
,#U126872,,POLICE OFFICER,,
,#U126873,,POLICE OFFICER,,
,#U126874,,POLICE OFFICER,,
,#U126875,,POLICE OFFICER,,
,#U126876,,DETECTIVE,,
,#U126879,,POLICE OFFICER,,
,#U126881,,DETECTIVE,,
,#U126882,,POLICE OFFICER,,
,#U126883,,SERGEANT,,
,#U126886,,POLICE OFFICER,,
,#U126887,,LIEUTENANT,,
,#U126888,971,SERGEANT,1988-12-01,2001-03-27
,#U126888,187,LIEUTENANT,2001-03-27,2001-12-24
,#U126888,179,LIEUTENANT,2001-12-24,2013-09-11
,#U126889,1507,SERGEANT,1968-08-01,2000-11-27
,#U126890,,POLICE OFFICER,,
,#U126891,,POLICE OFFICER,,
,#U126892,6206,POLICE OFFICER,1991-11-14,2001-01-22
,#U126893,,DETECTIVE,,
,#U126894,9667,POLICE OFFICER,1978-02-27,2001-08-27
,#U126894,9667,POLICE OFFICER,2002-08-01,2003-09-25
,#U126896,,SERGEANT,,
,#U126898,,POLICE OFFICER,,
,#U126899,12100,POLICE OFFICER,1977-11-01,2008-07-17
,#U126900,3157,POLICE OFFICER,1983-03-22,2010-11-15
,#U126900,,COMMANDER,,
,#U126901,,POLICE OFFICER,,
,#U126903,,POLICE OFFICER,,
,#U126904,14605,POLICE OFFICER,1997-08-31,2000-01-11
,#U126904,6877,POLICE OFFICER,2000-01-11,2002-04-15
,#U126917,8520,POLICE OFFICER,2000-04-06,2001-08-13
,#U126917,8520,POLICE OFFICER,2001-10-18,2002-11-01
,#U126918,,POLICE OFFICER,,
,#U126919,8129,POLICE OFFICER,1997-08-22,2008-05-15
,#U126920,15079,POLICE OFFICER,1987-12-07,2012-05-15
,#U126921,12449,POLICE OFFICER,1996-08-20,2003-05-06
,#U126921,15473,POLICE OFFICER,2003-05-06,2010-07-01
,#U126923,1680,SERGEANT,1988-12-01,2003-04-15
,#U126927,,POLICE OFFICER,,
,#U126928,,POLICE OFFICER,,
,#U126929,,POLICE OFFICER,,
,#U126930,,DETECTIVE,,
,#U126932,20826,DETECTIVE,1995-02-17,2014-07-15
,#U126934,,POLICE OFFICER,,
,#U126935,1083,SERGEANT,1998-08-06,2011-11-15
,#U126936,14540,POLICE OFFICER,1990-01-25,2000-08-31
,#U126937,310,LIEUTENANT,1995-04-06,2008-06-13
,#U126937,,DEPUTY CHIEF,,
,#U126939,,SERGEANT,,
,#U126940,,DETECTIVE,,
,#U126941,,POLICE OFFICER,,
,#U126944,,POLICE OFFICER,,
,#U126945,,POLICE OFFICER,,
,#U126946,,POLICE OFFICER,,
,#U126947,17305,POLICE OFFICER,1985-03-04,2001-12-24
,#U126947,17305,POLICE OFFICER,2002-02-07,2002-10-10
,#U126947,17305,POLICE OFFICER,2002-11-12,2002-12-09
,#U126947,17305,POLICE OFFICER,2003-03-13,2014-06-16
,#U126949,,POLICE OFFICER,,
,#U126950,,POLICE OFFICER,,
,#U126951,,POLICE OFFICER,,
,#U126952,1720,SERGEANT,1995-03-26,2002-01-03
,#U126953,3250,POLICE OFFICER,1992-06-23,2012-03-23
,#U126954,,DETECTIVE,,
,#U126955,,SERGEANT,,
,#U126956,,POLICE OFFICER,,
,#U126957,,POLICE OFFICER,,
,#U126960,,POLICE OFFICER,,
,#U126961,,POLICE OFFICER,,
,#U126962,,POLICE OFFICER,,
,#U126970,3717,POLICE OFFICER,1994-09-30,2000-08-31
,#U126970,21271,DETECTIVE,2000-08-31,2004-01-15
,#U126970,1740,SERGEANT,2006-03-15,2012-08-31
,#U126970,231,LIEUTENANT,2012-08-31,2012-10-30
,#U126971,,SERGEANT,,
,#U126973,3589,POLICE OFFICER,1981-04-13,2003-01-06
,#U126975,,POLICE OFFICER,,
,#U126976,,POLICE OFFICER,,
,#U126977,40301,POLICE OFFICER,1998-12-08,2005-06-08
,#U126977,20862,DETECTIVE,2005-06-08,2009-11-03
,#U126978,306,LIEUTENANT,1998-11-05,2011-07-26
,#U126978,306,LIEUTENANT,2011-09-09,2011-11-16
,#U126979,,POLICE OFFICER,,
,#U126980,,POLICE OFFICER,,
,#U126982,6283,POLICE OFFICER,1981-05-18,2006-08-16
,#U126984,,SERGEANT,,
,#U126989,,POLICE OFFICER,,
,#U126990,,POLICE OFFICER,,
,#U126991,,POLICE OFFICER,,
,#U126992,,POLICE OFFICER,,
,#U126994,,POLICE OFFICER,,
,#U126995,19546,POLICE OFFICER,1996-05-14,2004-04-07
,#U126997,8603,POLICE OFFICER,1995-06-12,2002-05-13
,#U126998,,POLICE OFFICER,,
,#U126999,,SERGEANT,,
,#U127001,,POLICE OFFICER,,
,#U127002,7681,POLICE OFFICER,1982-04-02,2006-05-15
,#U127004,,POLICE OFFICER,,
,#U127005,640,LIEUTENANT,1999-08-27,2008-12-29
,#U127006,2555,SERGEANT,1999-04-09,2002-07-23
,#U127007,13259,POLICE OFFICER,1982-03-01,2006-04-13
,#U127008,11073,POLICE OFFICER,1994-12-09,2013-01-15
,#U127009,17582,POLICE OFFICER,1998-08-29,2002-04-03
,#U127009,,FIELD TRAINING OFFICER,,
,#U127010,2583,SERGEANT,1986-10-13,2006-01-17
,#U127010,2865,POLICE OFFICER,1998-10-29,2008-01-07
,#U127011,,DETECTIVE,,
,#U127013,,POLICE OFFICER,,
,#U127014,4731,POLICE OFFICER,1969-07-07,2000-03-07
,#U127015,9065,POLICE OFFICER,1978-12-11,2010-03-15
,#U127016,7854,POLICE OFFICER,1999-11-12,2014-10-09
,#U127017,9981,POLICE OFFICER,1991-04-03,2015-11-13
,#U127018,17217,POLICE OFFICER,1988-01-12,2014-09-15
,#U127021,,POLICE OFFICER,,
,#U127022,16221,POLICE OFFICER,1975-05-16,2003-04-15
,#U127023,13317,POLICE OFFICER,1980-02-28,2000-04-06
,#U127025,,POLICE OFFICER,,
,#U127026,9141,POLICE OFFICER,1989-12-26,2002-04-02
,#U127032,18336,POLICE OFFICER,2005-04-04,2005-07-19
,#U127034,16431,POLICE OFFICER,1987-04-13,2012-04-16
,#U127036,,FIELD TRAINING OFFICER,,
,#U127037,9983,POLICE OFFICER,1999-05-07,2002-04-16
,#U127042,,POLICE OFFICER,,
,#U127043,15434,POLICE OFFICER,1970-12-14,2001-03-30
,#U127044,14915,POLICE OFFICER,1970-06-15,2003-03-31
,#U127045,,POLICE OFFICER,,
,#U127046,,SERGEANT,,
,#U127047,,POLICE OFFICER,,
,#U127050,,POLICE OFFICER,,
,#U127056,2189,SERGEANT,1996-03-26,2011-11-15
,#U127058,,POLICE OFFICER,,
,#U127062,7705,POLICE OFFICER,1990-03-26,2010-06-30
,#U127065,6237,POLICE OFFICER,1990-08-24,2004-09-02
,#U127066,17545,POLICE OFFICER,1985-05-06,2005-06-15
,#U127067,,POLICE OFFICER,,
,#U127070,12930,POLICE OFFICER,2004-02-06,2011-07-01
,#U127076,11660,POLICE OFFICER,1982-07-19,2014-03-15
,#U127077,5105,POLICE OFFICER,,
,#U127079,4113,POLICE OFFICER,1999-03-22,2003-07-01
,#U127079,21078,DETECTIVE,2003-07-01,2015-01-02
,#U127082,11544,POLICE OFFICER,1980-09-29,2010-04-16
,#U127086,21218,DETECTIVE,1998-12-08,2006-11-15
,#U127089,,POLICE OFFICER,,
,#U127092,16153,POLICE OFFICER,1998-03-04,2006-01-17
,#U127093,18797,POLICE OFFICER,1996-05-14,2003-04-28
,#U127100,16915,POLICE OFFICER,1977-11-01,2003-01-31
,#U127103,13485,POLICE OFFICER,2000-11-07,2008-05-20
,#U127105,3303,POLICE OFFICER,1973-02-19,2000-09-06
,#U127105,3733,POLICE OFFICER,2000-09-06,2004-06-15
,#U127107,6784,POLICE OFFICER,1965-06-14,2000-03-29
,#U127110,14663,POLICE OFFICER,1986-06-16,2010-05-12
,#U127113,11085,POLICE OFFICER,1997-10-14,2010-02-26
,#U127114,,POLICE OFFICER,,
,#U127116,10852,POLICE OFFICER,1980-01-28,2002-01-01
,#U127116,18799,POLICE OFFICER,2002-01-01,2004-03-04
,#U127116,2985,POLICE OFFICER,2004-03-04,2011-03-14
,#U127119,,POLICE OFFICER,,
,#U127120,5592,POLICE OFFICER,2003-09-12,2009-02-27
,#U127121,6589,POLICE OFFICER,1992-03-06,2004-11-01
,#U127121,20145,DETECTIVE,2004-11-01,2006-06-28
,#U127122,18890,POLICE OFFICER,2000-07-24,2001-06-18
,#U127122,6424,POLICE OFFICER,2001-06-18,2004-01-13
,#U127123,,POLICE OFFICER,,
,#U127124,19168,POLICE OFFICER,1997-08-22,2008-04-16
,#U127125,,POLICE OFFICER,,
,#U127126,20823,DETECTIVE,1991-11-01,2003-10-15
,#U127132,14526,POLICE OFFICER,2002-12-05,2004-06-02
,#U127132,14526,POLICE OFFICER,2005-05-31,2005-06-15
,#U127132,2752,POLICE OFFICER,2005-06-15,2017-06-09
,#U127136,,POLICE OFFICER,,
,#U127139,,POLICE OFFICER,,
,#U127142,17184,POLICE OFFICER,1999-03-02,2003-01-23
,#U127142,17184,POLICE OFFICER,2013-08-07,2014-02-27
,#U127145,18573,POLICE OFFICER,2003-07-10,2012-09-05
,#U127146,,POLICE OFFICER,,
,#U127147,5613,POLICE OFFICER,1994-09-30,
,#U127155,,POLICE OFFICER,,
,#U127161,,POLICE OFFICER,,
,#U127162,,POLICE OFFICER,,
,#U127164,4631,POLICE OFFICER,1980-09-29,2010-04-15
,#U127167,,POLICE OFFICER,,
,#U127170,,POLICE OFFICER,,
,#U127173,,POLICE OFFICER,,
,#U127181,12341,POLICE OFFICER,2000-03-23,2000-08-31
,#U127181,5944,POLICE OFFICER,2000-08-31,2007-08-07
,#U127187,9330,POLICE OFFICER,2008-01-10,2014-03-13
,#U127196,,POLICE OFFICER,,
,#U127197,10890,POLICE OFFICER,2001-03-21,2013-11-05
,#U127201,6126,POLICE OFFICER,2001-07-24,2010-01-24
,#U127207,,POLICE OFFICER,,
,#U127210,,POLICE OFFICER,,
,#U127213,,POLICE OFFICER,,
,#U127219,7082,POLICE OFFICER,2001-07-24,2002-03-11
,#U127223,5547,POLICE OFFICER,2007-03-13,2014-08-27
,#U127236,5842,POLICE OFFICER,2000-06-16,2000-12-07
,#U127240,,POLICE OFFICER,,
,#U127246,11534,POLICE OFFICER,1997-10-14,2006-06-01
,#U127246,11534,POLICE OFFICER,2007-09-17,2007-09-21
,#U127251,,POLICE OFFICER,,
,#U127254,18713,POLICE OFFICER,2001-01-11,2001-03-08
,#U127254,11677,POLICE OFFICER,2001-03-08,2014-05-06
,#U127256,,POLICE OFFICER,,
,#U127258,20760,DETECTIVE,1991-11-01,2000-10-13
,#U127260,533,LIEUTENANT,1991-02-15,2002-02-15
,#U127262,17892,POLICE OFFICER,1988-02-24,2000-04-21
,#U127262,17209,POLICE OFFICER,2000-04-21,2008-01-24
,#U127264,,ASSISTANT DEPUTY SUPERINTENDENT,,
,#U127265,11448,POLICE OFFICER,1988-11-07,2010-04-15
,#U127267,,POLICE OFFICER,,
,#U127273,1414,SERGEANT,1985-08-14,2003-06-18
,#U127276,17161,POLICE OFFICER,1990-07-30,2003-12-11
,#U127276,17161,POLICE OFFICER,2006-03-31,2012-06-15
,#U127277,,POLICE OFFICER,,
,#U127279,6216,POLICE OFFICER,2000-04-03,2001-01-09
,#U127279,6216,POLICE OFFICER,2001-02-15,2001-06-25
,#U127279,6216,POLICE OFFICER,2006-09-11,2007-07-19
,#U127279,6261,POLICE OFFICER,2001-02-15,2001-02-15
,#U127280,,POLICE OFFICER,,
,#U127286,11404,POLICE OFFICER,1994-06-18,2014-12-30
,#U127288,9465,POLICE OFFICER,1981-06-12,2001-07-06
,#U127288,40147,POLICE OFFICER,2001-07-06,2005-06-03
,#U127288,21787,DETECTIVE,2005-06-03,2010-08-12
,#U127290,15660,POLICE OFFICER,1998-08-27,2011-08-15
,#U127297,2730,POLICE OFFICER,1991-03-11,2003-04-30
,#U127300,15513,POLICE OFFICER,1992-04-27,
,#U127310,,POLICE OFFICER,,
,#U127313,,DETECTIVE,,
,#U127319,12606,POLICE OFFICER,2000-02-04,2001-10-25
,#U127319,12687,POLICE OFFICER,2001-10-25,2007-01-29
,#U127322,15808,POLICE OFFICER,2015-03-13,2015-07-17
,#U127331,9836,POLICE OFFICER,2001-03-21,2001-03-21
,#U127335,6019,POLICE OFFICER,1994-03-04,2000-08-30
,#U127335,6019,POLICE OFFICER,2000-12-13,
,#U127346,,POLICE OFFICER,,
,#U127350,,POLICE OFFICER,,
,#U127351,405,LIEUTENANT,1997-02-20,2010-11-15
,#U127354,11321,POLICE OFFICER,1999-06-14,2009-07-16
,#U127356,5046,POLICE OFFICER,1988-12-05,2008-09-30
,#U127356,4758,POLICE OFFICER,2008-10-01,2010-02-10
,#U127356,16045,POLICE OFFICER,2010-02-10,2015-02-17
,#U127360,8922,POLICE OFFICER,1981-06-12,2007-02-15
,#U127361,,POLICE OFFICER,,
,#U127362,5436,POLICE OFFICER,1987-04-13,2012-10-17
,#U127363,8709,POLICE OFFICER,1982-04-07,2005-04-01
,#U127363,8852,POLICE OFFICER,2005-04-01,2010-05-14
,#U127364,4569,POLICE OFFICER,1987-04-13,2003-06-02
,#U127364,7932,POLICE OFFICER,2003-06-02,2009-07-15
,#U127365,17579,POLICE OFFICER,1989-01-13,2009-02-17
,#U127366,1095,SERGEANT,1999-06-16,2007-10-02
,#U127368,764,LIEUTENANT,1990-07-26,2003-02-14
,#U127368,540,LIEUTENANT,2003-02-14,2004-08-13
,#U127369,,POLICE OFFICER,,
,#U127371,1787,SERGEANT,1999-06-16,2005-01-21
,#U127373,16370,POLICE OFFICER,1987-04-13,2013-02-19
,#U127375,,POLICE OFFICER,,
,#U127376,7814,POLICE OFFICER,1988-11-07,2010-04-16
,#U127377,17167,POLICE OFFICER,1989-07-06,2011-11-15
,#U127378,20473,DETECTIVE,1998-12-04,2007-04-12
,#U127380,5250,POLICE OFFICER,1991-09-12,2005-04-15
,#U127382,6352,POLICE OFFICER,1981-05-18,2005-01-12
,#U127383,12891,POLICE OFFICER,1987-04-13,2005-05-31
,#U127384,10382,POLICE OFFICER,1990-03-26,2010-02-24
,#U127387,12810,POLICE OFFICER,1991-08-12,2010-12-01
,#U127389,11129,POLICE OFFICER,1986-07-14,2008-09-19
,#U127390,13610,POLICE OFFICER,1988-03-01,2002-01-04
,#U127390,9027,POLICE OFFICER,2002-01-04,2011-10-14
,#U127391,,POLICE OFFICER,,
,#U127392,10574,POLICE OFFICER,1989-12-26,2004-06-23
,#U127393,10837,POLICE OFFICER,1996-09-11,2000-04-10
,#U127393,18384,POLICE OFFICER,2000-04-10,2008-04-10
,#U127395,20984,DETECTIVE,1996-12-13,2008-01-15
,#U127396,14145,POLICE OFFICER,1992-04-03,2015-12-23
,#U127397,,DETECTIVE,,
,#U127399,17928,POLICE OFFICER,1987-03-09,2005-07-11
,#U127399,11455,POLICE OFFICER,2005-07-18,2014-08-15
,#U127401,,POLICE OFFICER,,
,#U127404,,POLICE OFFICER,,
,#U127412,9957,POLICE OFFICER,1995-07-18,2006-12-06
,#U127420,2031,SERGEANT,1988-12-01,2001-02-27
,#U127420,1993,SERGEANT,2001-09-04,2010-10-01
,#U127420,319,LIEUTENANT,2010-10-01,2011-11-15
,#U127425,,POLICE OFFICER,,
,#U127427,,POLICE OFFICER,,
,#U127428,14235,POLICE OFFICER,1997-12-15,2007-09-21
,#U127428,14235,POLICE OFFICER,2007-11-01,2014-10-20
,#U127432,19720,POLICE OFFICER,1997-01-21,2001-08-09
,#U127432,19720,POLICE OFFICER,2001-10-19,2002-11-21
,#U127436,18425,POLICE OFFICER,1993-09-03,2008-05-09
,#U127442,,POLICE OFFICER,,
,#U127444,9696,POLICE OFFICER,1993-10-23,2005-07-17
,#U127444,9696,POLICE OFFICER,2005-07-18,
,#U127445,,POLICE OFFICER,,
,#U127448,,POLICE OFFICER,,
,#U127449,3027,POLICE OFFICER,1991-05-14,2013-01-24
,#U127450,2864,POLICE OFFICER,1988-10-07,2006-01-10
,#U127451,4800,POLICE OFFICER,1977-01-03,2002-06-14
,#U127454,12549,POLICE OFFICER,1999-01-27,2004-06-23
,#U127454,7015,POLICE OFFICER,2004-06-23,2013-05-09
,#U127455,693,LIEUTENANT,1999-12-23,2012-11-15
,#U127456,3756,POLICE OFFICER,1980-09-29,2004-03-15
,#U127456,3756,POLICE OFFICER,2004-03-19,2006-10-11
,#U127458,6703,POLICE OFFICER,1992-10-21,2013-05-15
,#U127462,17206,POLICE OFFICER,1999-12-21,2000-01-24
,#U127462,17206,POLICE OFFICER,2000-04-03,2000-04-14
,#U127463,6128,POLICE OFFICER,2000-05-05,2000-12-14
,#U127464,15078,POLICE OFFICER,1993-06-23,2015-05-01
,#U127465,1936,SERGEANT,1973-10-16,
,#U127466,,POLICE OFFICER,,
,#U127470,5552,POLICE OFFICER,1998-10-20,2005-02-04
,#U127475,,POLICE OFFICER,,
,#U127477,19993,POLICE OFFICER,1996-12-23,2000-10-05
,#U127480,,LIEUTENANT,,
,#U127481,13713,POLICE OFFICER,1992-02-04,2010-09-17
,#U127486,10899,POLICE OFFICER,1994-03-04,2009-01-22
,#U127490,15822,POLICE OFFICER,1971-10-25,2002-03-14
,#U127493,15842,POLICE OFFICER,1982-03-01,2007-05-29
,#U127493,15842,POLICE OFFICER,2007-07-02,2008-07-16
,#U127494,,SERGEANT,,
,#U127495,,POLICE OFFICER,,
,#U127497,3857,POLICE OFFICER,1982-10-27,2010-04-15
,#U127500,,POLICE OFFICER,,
,#U127501,5556,POLICE OFFICER,1996-10-10,2000-12-18
,#U127501,13679,POLICE OFFICER,2000-12-18,2001-02-22
,#U127503,6271,POLICE OFFICER,1991-08-12,2012-05-23
,#U127504,7072,POLICE OFFICER,1989-02-22,2000-08-31
,#U127504,20322,DETECTIVE,2000-08-31,2013-01-15
,#U127506,4335,POLICE OFFICER,1980-06-16,2006-06-29
,#U127509,,POLICE OFFICER,,
,#U127511,,POLICE OFFICER,,
,#U127512,,POLICE OFFICER,,
,#U127513,,DETECTIVE,,
,#U127514,,CAPTAIN,,
,#U127515,,LIEUTENANT,,
,#U127517,,POLICE OFFICER,,
,#U127518,11269,POLICE OFFICER,1992-10-16,2011-11-28
,#U127523,2671,SERGEANT,1978-02-27,2000-03-13
,#U127523,3533,POLICE OFFICER,2000-03-13,2000-06-13
,#U127523,10328,POLICE OFFICER,2000-06-13,2006-04-13
,#U127524,,SERGEANT,,
,#U127525,12442,POLICE OFFICER,1987-12-07,2012-03-15
,#U127527,10490,POLICE OFFICER,1990-03-26,2006-12-28
,#U127527,21414,DETECTIVE,2006-12-28,2015-04-15
,#U127528,3030,POLICE OFFICER,1980-09-29,2005-09-29
,#U127529,18242,POLICE OFFICER,1993-04-02,2014-04-16
,#U127530,7120,POLICE OFFICER,1986-11-17,2004-11-18
,#U127532,,POLICE OFFICER,,
,#U127533,18344,POLICE OFFICER,1993-09-03,2015-11-10
,#U127534,4915,POLICE OFFICER,1997-10-21,2002-05-28
,#U127535,8496,POLICE OFFICER,1990-11-16,2011-02-15
,#U127538,,POLICE OFFICER,,
,#U127539,5482,POLICE OFFICER,1993-04-30,2012-01-13
,#U127540,,POLICE OFFICER,,
,#U127541,3317,POLICE OFFICER,1994-05-01,2012-05-25
,#U127542,,POLICE OFFICER,,
,#U127543,60058,POLICE OFFICER,1998-12-04,2005-06-06
,#U127543,21775,DETECTIVE,2005-06-06,2008-05-30
,#U127545,10193,POLICE OFFICER,1996-10-17,2012-08-16
,#U127548,10222,POLICE OFFICER,2005-06-10,2005-10-26
,#U127549,,POLICE OFFICER,,
,#U127550,,POLICE OFFICER,,
,#U127551,5646,POLICE OFFICER,1986-09-08,2015-05-15
,#U127552,,POLICE OFFICER,,
,#U127553,13008,POLICE OFFICER,1983-02-14,2008-08-19
,#U127553,13008,POLICE OFFICER,2008-08-21,2011-07-15
,#U127554,,POLICE OFFICER,,
,#U127555,882,SERGEANT,1991-10-10,2002-03-28
,#U127555,351,LIEUTENANT,2002-03-28,2006-03-15
,#U127555,,COMMANDER,,
,#U127556,,POLICE OFFICER,,
,#U127557,,POLICE OFFICER,,
,#U127559,,POLICE OFFICER,,
,#U127561,,DETECTIVE,,
,#U127562,6841,POLICE OFFICER,1988-06-16,2002-11-07
,#U127566,17309,POLICE OFFICER,1990-01-19,
,#U127567,,POLICE OFFICER,,
,#U127568,11423,POLICE OFFICER,1999-05-07,2002-10-29
,#U127568,11423,POLICE OFFICER,2003-06-26,2007-03-15
,#U127569,9006,POLICE OFFICER,2004-02-06,2010-09-10
,#U127573,,LIEUTENANT,,
,#U127576,6363,POLICE OFFICER,1994-04-15,2011-05-16
,#U127578,16335,POLICE OFFICER,1996-10-15,2000-05-30
,#U127579,19388,POLICE OFFICER,1998-12-15,2000-09-06
,#U127579,19388,POLICE OFFICER,2002-10-28,2002-11-15
,#U127579,19388,POLICE OFFICER,2003-11-17,2004-07-20
,#U127581,,POLICE OFFICER,,
,#U127584,,SERGEANT,,
,#U127586,16641,POLICE OFFICER,1990-10-18,2011-11-14
,#U127588,4566,POLICE OFFICER,2000-06-16,2000-06-29
,#U127592,4142,POLICE OFFICER,1989-02-15,2011-09-14
,#U127597,,CAPTAIN,,
,#U127600,,POLICE OFFICER,,
,#U127606,5008,POLICE OFFICER,1989-12-02,2000-07-13
,#U127608,3353,POLICE OFFICER,2002-10-25,2003-01-19
,#U127608,3353,POLICE OFFICER,2003-01-20,
,#U127608,15352,POLICE OFFICER,2003-01-19,2003-01-20
,#U127609,,POLICE OFFICER,,
,#U127612,,POLICE OFFICER,,
,#U127614,2808,POLICE OFFICER,1999-11-05,2005-10-03
,#U127617,,POLICE OFFICER,,
,#U127618,,POLICE OFFICER,,
,#U127619,,POLICE OFFICER,,
,#U127622,10767,POLICE OFFICER,1968-07-08,2002-04-11
,#U127623,,POLICE OFFICER,,
,#U127625,,CAPTAIN,,
,#U127630,,POLICE OFFICER,,
,#U127632,,DETECTIVE,,
,#U127644,18245,POLICE OFFICER,1993-04-02,2000-04-03
,#U127649,,POLICE OFFICER,,
,#U127650,,SERGEANT,,
,#U127654,2120,SERGEANT,1996-03-26,2011-01-14
,#U127656,,POLICE OFFICER,,
,#U127658,7790,POLICE OFFICER,1990-03-26,2015-03-30
,#U127659,,SERGEANT,,
,#U127661,,SERGEANT,,
,#U127662,,POLICE OFFICER,,
,#U127664,,DETECTIVE,,
,#U127665,,POLICE OFFICER,,
,#U127666,16409,POLICE OFFICER,2004-06-18,2009-07-31
,#U127668,,POLICE OFFICER,,
,#U127669,,POLICE OFFICER,,
,#U127670,,CAPTAIN,,
,#U127671,6164,POLICE OFFICER,1994-04-14,2000-01-17
,#U127671,6164,POLICE OFFICER,2000-01-24,2010-09-15
,#U127671,15994,POLICE OFFICER,2000-01-17,2000-01-24
,#U127672,,POLICE OFFICER,,
,#U127673,,POLICE OFFICER,,
,#U127675,,POLICE OFFICER,,
