id,officer_id,badge_number,job_title,start_date,resign_date
,#U130131,2064,SERGEANT,1988-12-01,2001-03-27
,#U130131,570,LIEUTENANT,2001-03-27,2012-01-09
,#U130132,17683,POLICE OFFICER,2016-10-19,
7228,19165,15631,POLICE OFFICER,1996-02-23,2019-01-29
,#U130134,16995,POLICE OFFICER,1977-01-03,2005-01-14
7309,19246,11971,POLICE OFFICER,1986-11-17,2017-10-23
7614,19551,6517,POLICE OFFICER,2000-05-05,2006-06-16
,19551,6517,POLICE OFFICER,2006-08-14,
,#U130137,,POLICE OFFICER,,
8342,20279,19536,POLICE OFFICER,1996-05-14,
,#U130139,14826,POLICE OFFICER,2017-06-06,
,#U130140,,POLICE OFFICER,,
,#U130141,,POLICE OFFICER,,
8763,20700,15722,POLICE OFFICER,2006-06-06,
,20763,16254,POLICE OFFICER,2007-11-14,2013-04-19
8826,20763,3424,POLICE OFFICER,2013-04-19,2017-02-24
,20763,20234,DETECTIVE,2017-02-24,2019-06-21
,20763,2434,SERGEANT,2019-06-21,
,#U130144,,POLICE OFFICER,,
9066,21004,11520,POLICE OFFICER,1981-06-08,2017-10-16
,#U130146,,DETECTIVE,,
9219,21156,8833,POLICE OFFICER,1999-09-28,2019-10-16
9589,21527,19663,POLICE OFFICER,1998-12-15,2008-04-22
,21527,19663,POLICE OFFICER,2008-12-16,2017-02-24
,21527,20666,DETECTIVE,2017-02-24,2017-04-10
,21527,21818,DETECTIVE,2017-04-10,
,#U130150,1281,SERGEANT,1990-11-27,2002-04-12
,#U130151,20456,DETECTIVE,1991-11-10,2001-02-22
,#U130152,,POLICE OFFICER,,
,#U130153,,POLICE OFFICER,,
,#U130154,,DETECTIVE,,
10959,22892,9267,POLICE OFFICER,1998-02-13,
,#U130156,,POLICE OFFICER,,
,#U130157,,POLICE OFFICER,,
,#U130158,,POLICE OFFICER,,
,23290,19653,POLICE OFFICER,1996-08-21,2014-06-10
11357,23290,20493,DETECTIVE,2014-06-10,
,#U130161,,POLICE OFFICER,,
,#U130162,,POLICE OFFICER,,
551,12490,18433,POLICE OFFICER,1993-09-03,2019-05-21
,#U130164,15123,POLICE OFFICER,2016-10-19,
,#U130165,894,SERGEANT,1997-02-20,2004-02-13
,#U130166,1413,SERGEANT,1998-08-06,2001-03-20
,#U130167,12091,POLICE OFFICER,1997-12-15,2007-01-12
,#U130167,15542,POLICE OFFICER,2007-01-12,2011-07-18
,#U130168,3955,POLICE OFFICER,1988-02-16,2005-02-09
,#U130168,3955,POLICE OFFICER,2005-08-18,2009-08-06
6604,18541,13155,POLICE OFFICER,2006-06-06,2019-02-22
,18541,2266,SERGEANT,2019-02-22,
7011,18948,14334,POLICE OFFICER,2015-07-10,
,#U130171,14371,POLICE OFFICER,1987-04-13,2011-06-15
,#U130172,16754,POLICE OFFICER,1979-07-01,2005-01-14
,#U130173,16546,POLICE OFFICER,1991-07-18,2004-05-19
,#U130174,7309,POLICE OFFICER,1982-03-01,2010-04-15
,#U130175,17775,POLICE OFFICER,1986-03-31,2003-07-03
,#U130176,2012,SERGEANT,1999-12-09,2012-11-15
,#U130177,3869,POLICE OFFICER,1991-11-11,2014-05-17
,#U130177,3567,POLICE OFFICER,2011-07-12,2011-08-25
2095,14032,16524,POLICE OFFICER,1999-12-10,2017-05-23
,22983,21315,DETECTIVE,1998-12-04,2001-05-31
11050,22983,2664,SERGEANT,2001-05-31,2018-07-13
,#U130180,,POLICE OFFICER,,
,19535,19220,POLICE OFFICER,1999-03-02,2006-06-01
7598,19535,20656,DETECTIVE,2006-06-01,
354,12295,8865,POLICE OFFICER,2006-08-30,
7278,19215,17991,POLICE OFFICER,2013-07-31,
,19215,17991,FIELD TRAINING OFFICER,,
,#U130184,,POLICE OFFICER,,
6323,18260,8042,POLICE OFFICER,,
8050,19987,12597,POLICE OFFICER,1994-04-08,
,#U130187,18407,POLICE OFFICER,1993-09-03,2003-07-02
,12123,7684,POLICE OFFICER,1995-01-03,2000-02-28
,12123,18439,POLICE OFFICER,2000-02-28,2018-10-18
,12123,2022,SERGEANT,2018-10-18,
181,12123,18439,FIELD TRAINING OFFICER,,
,#U130189,,POLICE OFFICER,,
,12142,7461,POLICE OFFICER,1998-07-31,2008-01-25
200,12142,21623,DETECTIVE,2008-01-25,
562,12501,19562,POLICE OFFICER,1996-05-14,2008-04-14
,12501,19562,POLICE OFFICER,2009-10-21,
,#U130192,13631,POLICE OFFICER,1996-09-30,2005-06-14
,#U130193,,POLICE OFFICER,,
806,12745,5064,POLICE OFFICER,1988-11-07,2018-02-15
,#U130195,,POLICE OFFICER,,
,#U130196,12865,POLICE OFFICER,2017-09-13,
1261,13200,18253,POLICE OFFICER,2000-03-03,
,#U130198,,POLICE OFFICER,,
,#U130199,,POLICE OFFICER,,
1398,13337,4738,POLICE OFFICER,2001-12-06,
,#U130201,345,LIEUTENANT,1988-03-17,2005-02-10
,13577,8402,POLICE OFFICER,2006-03-13,2008-05-30
1638,13577,18454,POLICE OFFICER,2008-05-30,2018-11-02
,13577,20091,DETECTIVE,2018-11-02,
1647,13586,12569,POLICE OFFICER,,
,#U130204,,DETECTIVE,,
1669,13608,8218,POLICE OFFICER,1999-07-30,
,#U130207,,POLICE OFFICER,,
1822,13761,12914,POLICE OFFICER,2005-05-24,
2104,14041,7184,POLICE OFFICER,2007-05-02,
,#U130210,,POLICE OFFICER,,
2288,14225,9033,POLICE OFFICER,2006-11-20,
,#U130212,,POLICE OFFICER,,
,14351,19135,POLICE OFFICER,1998-03-31,2009-06-01
2414,14351,19037,POLICE OFFICER,2009-06-01,
2521,14436,1494,SERGEANT,1997-02-20,2017-05-02
,#U130215,,DETECTIVE,,
,#U130216,8156,POLICE OFFICER,1976-10-19,2012-02-08
,#U130217,,POLICE OFFICER,,
,#U130218,2907,POLICE OFFICER,1993-01-04,2014-12-23
,#U130219,,POLICE OFFICER,,
,15005,16905,POLICE OFFICER,2001-02-20,2005-11-25
3068,15005,16095,POLICE OFFICER,2005-11-25,
,#U130221,18340,POLICE OFFICER,1993-08-20,2008-10-06
,#U130222,15253,POLICE OFFICER,1970-09-14,2002-04-15
,#U130223,40020,POLICE OFFICER,1998-01-27,2002-07-12
,#U130223,,DETECTIVE,,
3236,15173,6284,POLICE OFFICER,2000-05-05,
,#U130225,9768,POLICE OFFICER,2006-08-02,2016-03-29
,#U130226,,POLICE OFFICER,,
,#U130227,,POLICE OFFICER,,
,15392,15174,POLICE OFFICER,1999-02-18,2004-12-22
3455,15392,13869,POLICE OFFICER,2004-12-22,
,#U130230,,POLICE OFFICER,,
,#U130231,,POLICE OFFICER,,
4530,16467,15923,POLICE OFFICER,2002-10-25,
4571,16508,15799,POLICE OFFICER,2015-03-13,
4837,16775,21089,DETECTIVE,1996-12-13,
,16939,20727,DETECTIVE,1998-12-04,2006-03-15
5002,16939,1828,SERGEANT,2006-03-15,
5005,16942,9727,POLICE OFFICER,2002-02-08,
,#U130237,,DETECTIVE,,
,#U130238,,POLICE OFFICER,,
5801,17739,10835,POLICE OFFICER,2002-01-03,2019-02-26
,#U130240,,SERGEANT,,
,#U130241,,POLICE OFFICER,,
6139,18076,19450,POLICE OFFICER,1996-04-09,
,#U130243,,POLICE OFFICER,,
,#U130244,5179,POLICE OFFICER,1986-07-14,2014-12-15
6647,18584,7650,POLICE OFFICER,1999-11-12,2007-03-27
,18584,7650,POLICE OFFICER,2009-05-01,
,#U130246,,POLICE OFFICER,,
,#U130247,,POLICE OFFICER,,
,19216,3228,POLICE OFFICER,1987-02-02,2012-12-14
7279,19216,1388,SERGEANT,2012-12-14,2017-03-15
,#U130249,12699,POLICE OFFICER,1997-07-15,2011-08-19
8006,19945,19048,POLICE OFFICER,1995-07-18,2016-07-14
,#U130251,,POLICE OFFICER,,
,#U130253,13218,POLICE OFFICER,1996-09-08,2008-11-17
,#U130254,,POLICE OFFICER,,
,#U130255,,POLICE OFFICER,,
,#U130256,,LIEUTENANT,,
9447,21384,12351,POLICE OFFICER,2013-03-19,
,#U130258,,POLICE OFFICER,,
,21465,13455,POLICE OFFICER,1997-12-15,2004-04-15
9592,21465,13884,POLICE OFFICER,2004-04-15,
,#U130260,,DETECTIVE,,
,#U130261,,SERGEANT,,
,#U130263,,POLICE OFFICER,,
,#U130264,16617,POLICE OFFICER,1989-01-16,2012-03-15
,#U130265,,POLICE OFFICER,,
,#U130266,6360,POLICE OFFICER,1982-11-29,2003-09-10
,#U130267,988,SERGEANT,1989-07-12,2005-06-15
10796,22729,9532,POLICE OFFICER,2000-04-06,
10907,22840,16484,POLICE OFFICER,2015-03-13,
11051,22984,15969,POLICE OFFICER,2007-05-02,
11188,23121,2215,SERGEANT,,
,#U130272,6802,POLICE OFFICER,1973-03-19,2005-05-02
,23132,5068,POLICE OFFICER,2000-06-16,2005-05-02
11199,23132,6802,POLICE OFFICER,2005-05-02,2017-03-14
,23132,845,SERGEANT,2017-03-14,
,#U130274,14435,POLICE OFFICER,1969-12-01,2005-04-15
11287,23220,1968,SERGEANT,1997-02-20,2016-05-13
,#U130276,,POLICE OFFICER,,
,#U130277,,POLICE OFFICER,,
,#U130278,10401,POLICE OFFICER,2016-10-19,
11605,23538,16587,POLICE OFFICER,2005-03-11,2018-07-18
,#U130280,,POLICE OFFICER,,
8910,20847,3593,POLICE OFFICER,2008-01-10,
,#U130282,,POLICE OFFICER,,
,#U130283,,POLICE OFFICER,,
,#U130284,,POLICE OFFICER,,
,#U130285,,POLICE OFFICER,,
,#U130286,20094,DETECTIVE,1991-11-10,2010-09-29
,#U130287,4456,POLICE OFFICER,1993-04-05,2000-04-17
,#U130288,1488,SERGEANT,1985-06-03,2003-07-07
,#U130289,1139,SERGEANT,1999-06-16,2015-02-27
,13174,17041,POLICE OFFICER,2002-04-04,2014-04-18
1235,13174,2465,SERGEANT,2014-04-18,
,#U130291,8121,POLICE OFFICER,2001-11-08,2004-10-07
,#U130291,8121,POLICE OFFICER,2005-03-04,2005-07-13
,#U130291,8121,POLICE OFFICER,2005-07-14,2006-09-16
,#U130292,,POLICE OFFICER,,
,#U130293,656,LIEUTENANT,1999-08-24,2004-08-11
,#U130293,10,CAPTAIN,2004-08-11,2010-11-15
,#U130294,,POLICE OFFICER,,
3547,15484,14703,POLICE OFFICER,1999-03-15,
4620,16557,14068,POLICE OFFICER,1992-04-03,
,#U130297,18252,POLICE OFFICER,2000-11-14,2007-10-13
6881,18745,18925,POLICE OFFICER,1995-11-08,2016-05-13
7811,19799,5695,POLICE OFFICER,2007-01-24,2017-07-07
,20280,17415,POLICE OFFICER,1999-03-02,2004-10-26
8343,20280,3526,POLICE OFFICER,2004-10-26,
,23258,19191,POLICE OFFICER,1999-02-13,2007-03-26
11325,23258,3131,POLICE OFFICER,2007-03-27,
,#U130303,1883,SERGEANT,1999-11-10,2002-09-04
,#U130303,1413,SERGEANT,2002-09-04,2007-11-20
,#U130303,1199,SERGEANT,2007-11-20,2015-07-13
1800,13739,17512,POLICE OFFICER,2014-04-17,
11842,23775,12951,POLICE OFFICER,2001-02-20,
,#U130306,16006,POLICE OFFICER,1980-10-01,2005-10-14
,#U130307,,DETECTIVE,,
,#U130308,8230,POLICE OFFICER,1986-11-17,2002-02-14
,#U130308,20870,DETECTIVE,2002-02-14,2012-05-15
3828,15766,12843,POLICE OFFICER,1997-12-15,
,#U130311,,POLICE OFFICER,,
,#U130312,,POLICE OFFICER,,
,#U130313,,POLICE OFFICER,,
,#U130314,,POLICE OFFICER,,
,#U130315,,POLICE OFFICER,,
,#U130316,,POLICE OFFICER,,
8727,20664,5879,POLICE OFFICER,2007-10-18,
8946,20883,16396,POLICE OFFICER,1996-04-09,
,#U130319,12327,POLICE OFFICER,1977-01-03,2008-09-15
,#U130320,,SERGEANT,,
,#U130321,17677,POLICE OFFICER,1993-02-02,2015-04-21
,#U130322,9212,POLICE OFFICER,1996-07-23,2000-10-17
,#U130322,8040,POLICE OFFICER,2000-10-17,2001-09-02
,#U130322,15106,POLICE OFFICER,2001-09-02,2008-05-12
,#U130322,15106,POLICE OFFICER,2009-06-29,2013-03-28
,#U130323,,POLICE OFFICER,,
1094,13033,8602,POLICE OFFICER,2000-04-06,2019-01-02
,#U130325,11796,POLICE OFFICER,1990-11-16,2005-04-04
,#U130325,10955,POLICE OFFICER,2005-04-04,2013-09-16
,#U130326,3390,POLICE OFFICER,1987-03-09,2013-05-15
,23539,18631,POLICE OFFICER,1995-02-17,2001-01-28
11606,23539,18711,POLICE OFFICER,2001-01-28,2018-06-26
,23539,20050,DETECTIVE,2018-06-27,
7082,19019,16135,POLICE OFFICER,1996-02-23,2017-12-15
,19019,1460,SERGEANT,2017-12-15,
,19019,1460,POLICE OFFICER,,
,19628,19213,POLICE OFFICER,1997-05-12,2003-06-24
7691,19628,15801,POLICE OFFICER,2003-06-24,
,#U130330,4852,POLICE OFFICER,1998-10-28,2007-01-16
11191,23124,16523,POLICE OFFICER,1996-02-23,
,#U130333,11934,POLICE OFFICER,1998-07-02,2011-08-01
,#U130334,,POLICE OFFICER,,
,#U130335,15687,POLICE OFFICER,1971-06-14,2010-05-03
,#U130336,,POLICE OFFICER,,
,#U130339,,POLICE OFFICER,,
,#U130346,20087,DETECTIVE,1991-10-30,2004-10-29
,#U130346,918,SERGEANT,2004-10-29,2008-11-26
1857,13796,12638,POLICE OFFICER,2006-04-19,2018-06-15
,13796,1263,SERGEANT,2018-06-15,
,13796,12638,FIELD TRAINING OFFICER,,
,#U130348,1926,SERGEANT,1984-05-01,2001-01-02
,15825,13897,POLICE OFFICER,1996-02-23,2004-11-01
3886,15825,21389,DETECTIVE,2004-11-01,
,#U130350,,POLICE OFFICER,,
,#U130351,1804,SERGEANT,1996-03-26,2003-12-01
,#U130351,404,LIEUTENANT,2003-12-01,2009-03-24
,#U130353,8672,POLICE OFFICER,1989-02-14,2005-03-01
,16287,12085,POLICE OFFICER,1999-02-23,2008-06-02
4350,16287,12385,POLICE OFFICER,2008-06-01,
,#U130355,16239,POLICE OFFICER,1982-03-01,2012-11-16
6459,18396,11630,POLICE OFFICER,2008-09-29,2017-04-14
,18396,20370,DETECTIVE,2017-04-14,
,18396,20370,POLICE OFFICER,,
391,12332,8156,POLICE OFFICER,2012-03-29,
1795,13734,18219,POLICE OFFICER,2007-04-11,
2949,14886,15351,POLICE OFFICER,2013-09-19,
4000,15940,17160,POLICE OFFICER,2016-04-27,
,#U130361,,POLICE OFFICER,,
,21406,9083,POLICE OFFICER,2001-01-11,2005-07-19
9468,21406,7506,POLICE OFFICER,2005-07-20,2005-07-25
,21406,7506,POLICE OFFICER,2005-07-26,2017-05-12
11772,23705,14198,POLICE OFFICER,2003-05-13,
1334,13273,2819,POLICE OFFICER,2003-05-13,
,#U130365,6658,POLICE OFFICER,1994-08-18,2005-04-15
,#U130366,18342,POLICE OFFICER,1993-09-04,2011-01-14
,#U130367,,POLICE OFFICER,,
,#U130368,13909,POLICE OFFICER,1982-03-01,2012-04-13
,#U130369,,POLICE OFFICER,,
,#U130370,,POLICE OFFICER,,
1984,13923,2929,POLICE OFFICER,2003-11-18,2013-05-30
,13923,2929,POLICE OFFICER,2013-08-05,
,#U130373,,POLICE OFFICER,,
,#U130374,,POLICE OFFICER,,
,#U130375,,POLICE OFFICER,,
61,12002,18201,POLICE OFFICER,1993-04-02,2009-02-27
,12002,18201,POLICE OFFICER,2009-09-14,
,#U130377,,POLICE OFFICER,,
,#U130379,,DETECTIVE,,
,#U130380,14102,POLICE OFFICER,1969-03-17,2002-05-13
,#U130381,8158,POLICE OFFICER,1961-06-12,2002-08-22
,#U130382,16377,POLICE OFFICER,1977-01-03,2006-02-14
,#U130383,,POLICE OFFICER,,
,#U130384,2782,POLICE OFFICER,1973-03-19,2004-11-05
,#U130385,2783,POLICE OFFICER,1981-04-13,2003-06-16
,#U130386,3681,POLICE OFFICER,1980-02-11,2010-04-15
,#U130387,,POLICE OFFICER,,
,#U130388,,DETECTIVE,,
869,12807,17481,POLICE OFFICER,1989-02-18,2019-11-15
,12847,5778,POLICE OFFICER,2000-06-16,2010-12-28
908,12847,5779,POLICE OFFICER,2010-12-28,
,#U130392,17816,POLICE OFFICER,1999-02-23,2003-12-29
,#U130392,5279,POLICE OFFICER,2003-12-29,2003-12-29
,#U130392,5270,POLICE OFFICER,2003-12-29,2005-01-14
,#U130393,,SERGEANT,,
,#U130394,,CAPTAIN,,
,#U130397,,LIEUTENANT,,
,#U130398,,POLICE OFFICER,,
,#U130399,,SERGEANT,,
,#U130400,,POLICE OFFICER,,
,13127,15204,POLICE OFFICER,1998-07-02,2018-05-02
,13127,16487,POLICE OFFICER,2014-12-10,2014-12-11
1188,13127,15204,FIELD TRAINING OFFICER,,
,#U130402,,POLICE OFFICER,,
1236,13175,5827,POLICE OFFICER,,
,#U130404,21085,DETECTIVE,1993-08-09,2004-03-15
,#U130405,12487,POLICE OFFICER,1977-09-16,2000-05-03
,#U130405,5944,POLICE OFFICER,2000-05-03,2000-06-12
,#U130406,7582,POLICE OFFICER,1991-08-12,2003-07-01
,#U130406,20285,DETECTIVE,2003-07-01,2006-05-26
,#U130407,,POLICE OFFICER,,
,#U130408,,POLICE OFFICER,,
,#U130409,,DETECTIVE,,
,#U130410,,POLICE OFFICER,,
,#U130411,412,LIEUTENANT,1980-07-25,2001-04-30
,#U130413,,POLICE OFFICER,,
,#U130414,1783,SERGEANT,1988-12-01,2002-07-15
,#U130415,,POLICE OFFICER,,
2572,14530,4033,POLICE OFFICER,2013-11-12,
,14530,4033,FIELD TRAINING OFFICER,,
,#U130417,,POLICE OFFICER,,
,#U130418,16196,POLICE OFFICER,1999-11-23,2009-04-14
,#U130419,,POLICE OFFICER,,
,#U130420,20833,DETECTIVE,1992-03-12,2000-03-15
,#U130421,,LIEUTENANT,,
,#U130423,,DETECTIVE,,
,#U130424,,POLICE OFFICER,,
,#U130425,,POLICE OFFICER,,
,#U130426,,POLICE OFFICER,,
,#U130427,9346,POLICE OFFICER,2016-12-28,
,#U130428,12765,POLICE OFFICER,1997-11-03,2002-10-21
,#U130428,12765,POLICE OFFICER,2002-11-01,2019-01-11
,#U130429,2470,SERGEANT,1999-06-16,2011-05-06
,#U130431,,SERGEANT,,
,#U130433,,POLICE OFFICER,,
,#U130434,,SERGEANT,,
,#U130435,,POLICE OFFICER,,
4007,15947,9172,POLICE OFFICER,1994-12-23,2019-01-16
,#U130437,261,LIEUTENANT,1998-11-05,2014-02-06
,#U130437,261,COMMANDER,,
,#U130438,,POLICE OFFICER,,
,#U130439,,POLICE OFFICER,,
,#U130440,,POLICE OFFICER,,
,#U130441,,LIEUTENANT,,
,16427,19335,POLICE OFFICER,1997-05-12,2000-08-31
,16427,21335,DETECTIVE,2000-08-31,2001-07-31
,16427,3318,POLICE OFFICER,2001-07-31,2003-04-01
,16427,1492,SERGEANT,2003-04-01,2014-04-18
4490,16427,410,LIEUTENANT,2014-04-18,
4734,16671,7836,POLICE OFFICER,1990-03-26,2016-05-05
,#U130444,,POLICE OFFICER,,
,#U130446,,SERGEANT,,
,#U130447,9908,POLICE OFFICER,1973-02-19,2006-04-14
,#U130448,,POLICE OFFICER,,
,#U130449,11323,POLICE OFFICER,1991-07-18,2000-05-24
,#U130449,1064,SERGEANT,2000-05-24,2012-03-29
,#U130450,40125,POLICE OFFICER,1997-04-10,2000-04-14
,#U130450,,DETECTIVE,,
,#U130451,,POLICE OFFICER,,
5577,17514,10342,POLICE OFFICER,2013-05-08,
,#U130453,,POLICE OFFICER,,
6543,18480,12500,POLICE OFFICER,2010-06-14,2017-04-14
,18480,20685,DETECTIVE,2017-04-14,
,18480,20685,POLICE OFFICER,,
,#U130457,14412,POLICE OFFICER,1982-04-30,2001-06-07
,#U130458,,POLICE OFFICER,,
,#U130459,,DETECTIVE,,
,#U130460,,POLICE OFFICER,,
,18973,3168,POLICE OFFICER,1992-05-11,2002-02-14
7036,18973,3165,POLICE OFFICER,2002-02-14,
,#U130462,2043,SERGEANT,1990-07-26,2000-09-27
,#U130464,17864,POLICE OFFICER,1986-03-31,2001-02-14
,#U130464,17864,POLICE OFFICER,2001-09-17,2009-08-31
,#U130464,15880,POLICE OFFICER,2001-02-14,2001-09-17
,#U130465,,POLICE OFFICER,,
,#U130466,,POLICE OFFICER,,
,#U130467,,POLICE OFFICER,,
,#U130468,,SERGEANT,,
,#U130469,,CAPTAIN,,
,#U130470,,POLICE OFFICER,,
,#U130471,,POLICE OFFICER,,
,#U130473,,DETECTIVE,,
,#U130475,,DETECTIVE,,
,#U130476,,DETECTIVE,,
,#U130477,15125,POLICE OFFICER,1998-02-13,2012-09-10
,#U130478,,SERGEANT,,
,#U130479,20082,DETECTIVE,1996-12-13,2000-05-24
,#U130479,2643,SERGEANT,2000-05-24,2004-07-16
8636,20573,3588,POLICE OFFICER,2002-06-04,
,#U130481,,POLICE OFFICER,,
,#U130483,,POLICE OFFICER,,
,#U130485,,SERGEANT,,
,#U130486,,POLICE OFFICER,,
,#U130487,,CAPTAIN,,
,21820,15844,POLICE OFFICER,2006-03-13,2016-02-01
9883,21820,1764,SERGEANT,2016-02-01,
,#U130489,,DETECTIVE,,
,#U130490,15411,POLICE OFFICER,1970-09-14,2008-08-15
,#U130491,15262,POLICE OFFICER,1989-06-30,2004-07-15
,#U130492,20719,DETECTIVE,1996-12-13,2012-10-31
,#U130493,,POLICE OFFICER,,
,#U130494,,DETECTIVE,,
,#U130495,,POLICE OFFICER,,
,#U130496,,POLICE OFFICER,,
,#U130497,,DETECTIVE,,
,#U130498,9356,POLICE OFFICER,1997-08-12,2007-08-07
,#U130498,5468,POLICE OFFICER,2007-08-07,2010-07-15
,#U130499,,POLICE OFFICER,,
,#U130500,,POLICE OFFICER,,
,#U130501,,POLICE OFFICER,,
,#U130502,10257,POLICE OFFICER,1973-03-19,2001-08-15
,#U130503,21777,DETECTIVE,2005-06-01,2010-06-15
,#U130504,,POLICE OFFICER,,
,#U130506,,LIEUTENANT,,
11323,23256,9743,POLICE OFFICER,1999-09-28,2014-05-15
,23256,9743,POLICE OFFICER,2014-08-11,2016-12-23
,23256,9740,POLICE OFFICER,2014-05-15,2014-08-11
,23256,17626,POLICE OFFICER,2016-12-23,2018-04-27
,23256,19428,POLICE OFFICER,2018-04-27,
,#U130508,,POLICE OFFICER,,
,#U130509,,POLICE OFFICER,,
,#U130510,,POLICE OFFICER,,
,#U130511,,POLICE OFFICER,,
,#U130512,,POLICE OFFICER,,
,#U130513,7491,POLICE OFFICER,1971-10-01,2000-04-17
,#U130514,,POLICE OFFICER,,
,#U130515,,DETECTIVE,,
,#U130516,,DETECTIVE,,
,#U130517,8894,POLICE OFFICER,1994-12-23,2002-08-08
10027,21964,7064,POLICE OFFICER,2001-11-08,
,22730,7200,POLICE OFFICER,1993-01-14,2000-05-24
,22730,2479,SERGEANT,2000-05-24,2001-02-18
,22730,2520,SERGEANT,2001-02-18,2002-09-16
,22730,2520,SERGEANT,2002-10-15,2003-09-30
,22730,1775,SERGEANT,2003-09-30,2003-12-17
10797,22730,1507,SERGEANT,2003-12-17,
,#U130520,,POLICE OFFICER,,
11684,23617,7752,POLICE OFFICER,2002-12-05,
,#U130522,1210,SERGEANT,1990-11-27,2001-03-08
7047,18984,10968,POLICE OFFICER,2005-06-10,
,#U130524,3632,POLICE OFFICER,1995-01-18,2013-03-15
,#U130525,8809,POLICE OFFICER,1981-03-11,2004-03-24
,#U130527,,SERGEANT,,
,#U130528,,POLICE OFFICER,,
,#U130529,,SERGEANT,,
,#U130530,40304,POLICE OFFICER,1997-04-10,2002-06-17
,#U130530,,DETECTIVE,,
,#U130531,,POLICE OFFICER,,
,#U130532,,POLICE OFFICER,,
,#U130534,,POLICE OFFICER,,
3124,15061,14494,POLICE OFFICER,1992-11-18,
,#U130536,,LIEUTENANT,,
,#U130537,,POLICE OFFICER,,
,#U130538,,DETECTIVE,,
,#U130539,8790,POLICE OFFICER,1986-06-06,2012-05-15
,#U130540,,POLICE OFFICER,,
5239,17176,12607,POLICE OFFICER,2013-01-11,
,#U130542,,POLICE OFFICER,,
,#U130544,,POLICE OFFICER,,
,#U130545,,POLICE OFFICER,,
,#U130546,,SERGEANT,,
,#U130547,5387,POLICE OFFICER,1981-05-18,2006-09-11
,#U130548,,POLICE OFFICER,,
,#U130549,,POLICE OFFICER,,
,#U130550,,POLICE OFFICER,,
,19862,18549,POLICE OFFICER,1995-02-03,
7901,19862,18549,FIELD TRAINING OFFICER,,
,20896,871,SERGEANT,1999-06-16,2012-08-31
,20896,243,LIEUTENANT,2012-08-31,2016-02-01
8959,20896,18,CAPTAIN,2016-02-01,
,#U130553,14913,POLICE OFFICER,1970-06-15,2001-05-31
,#U130553,199,LIEUTENANT,2001-05-31,2001-05-31
,#U130553,1199,SERGEANT,2001-05-31,2007-06-18
,#U130554,,POLICE OFFICER,,
,#U130556,,POLICE OFFICER,,
,#U130557,,POLICE OFFICER,,
,#U130558,,POLICE OFFICER,,
,23327,13834,POLICE OFFICER,2005-03-11,2005-04-26
,23327,13828,POLICE OFFICER,2005-04-26,2016-01-13
11394,23327,18832,POLICE OFFICER,2016-01-13,
,#U130560,,POLICE OFFICER,,
,16269,8034,POLICE OFFICER,2006-06-06,
4332,16269,8034,FIELD TRAINING OFFICER,,
,#U130562,,POLICE OFFICER,,
7121,19058,18599,POLICE OFFICER,2015-05-08,
9467,21404,15567,POLICE OFFICER,2003-04-03,2008-07-25
,21404,15567,POLICE OFFICER,2008-10-02,
,21404,10192,POLICE OFFICER,2008-07-25,2008-10-02
,#U130565,,POLICE OFFICER,,
8415,20352,8255,POLICE OFFICER,2010-10-15,
,#U130567,16015,POLICE OFFICER,1975-05-16,2000-07-14
,#U130568,,LIEUTENANT,,
,#U130570,,POLICE OFFICER,,
,#U130571,3746,POLICE OFFICER,1980-09-29,2012-11-15
,#U130572,10081,POLICE OFFICER,1980-01-14,2005-07-14
,#U130573,,DETECTIVE,,
,#U130574,5193,POLICE OFFICER,1970-09-14,2002-11-15
,#U130574,,FIELD TRAINING OFFICER,,
,#U130575,6464,POLICE OFFICER,1982-10-29,2007-01-15
,#U130576,40256,POLICE OFFICER,1998-12-04,2001-07-12
,#U130576,,DETECTIVE,,
,#U130577,16508,POLICE OFFICER,1976-04-26,2005-07-18
,#U130578,1273,SERGEANT,1998-08-06,2008-01-15
2605,14547,19784,POLICE OFFICER,1997-01-21,2019-01-02
,#U130580,3993,POLICE OFFICER,1972-04-03,2001-04-24
,#U130581,11072,POLICE OFFICER,1994-08-15,2013-04-15
,#U130582,,POLICE OFFICER,,
,#U130583,,POLICE OFFICER,,
,15405,8064,POLICE OFFICER,2002-10-25,2011-01-14
3468,15405,16308,POLICE OFFICER,2011-01-14,
,#U130585,11772,POLICE OFFICER,1966-09-19,2000-07-13
,#U130586,18496,POLICE OFFICER,1995-02-03,2017-11-21
,#U130587,13789,POLICE OFFICER,1973-06-04,2004-02-13
,#U130588,,DETECTIVE,,
,#U130589,,POLICE OFFICER,,
,#U130590,,POLICE OFFICER,,
,#U130591,14786,POLICE OFFICER,1999-03-30,2000-01-14
,#U130592,2147,SERGEANT,1990-07-26,2007-01-16
,#U130594,11143,POLICE OFFICER,1973-06-04,2004-04-15
,#U130595,683,LIEUTENANT,1999-12-23,2015-12-15
,#U130596,16130,POLICE OFFICER,1976-03-08,2001-05-15
,#U130597,12216,POLICE OFFICER,1971-07-26,2003-07-01
,#U130597,20192,DETECTIVE,2003-07-01,2012-07-27
,#U130598,9316,POLICE OFFICER,1964-06-08,2001-11-30
,#U130599,,POLICE OFFICER,,
,#U130600,,POLICE OFFICER,,
,#U130601,2778,POLICE OFFICER,1998-07-13,2013-01-15
,#U130602,,DETECTIVE,,
,#U130603,,POLICE OFFICER,,
