id,officer_id,badge_number,job_title,start_date,resign_date
,18252,19793,POLICE OFFICER,1996-05-14,2008-01-25
6315,18252,21032,DETECTIVE,2008-01-25,
,18252,21033,DETECTIVE,2012-08-07,2012-08-28
348,12289,17298,POLICE OFFICER,2007-05-02,
10625,22560,10453,POLICE OFFICER,1996-12-17,
11088,23021,13274,POLICE OFFICER,2015-07-31,
4966,16903,14851,POLICE OFFICER,2013-09-19,
,17281,16904,POLICE OFFICER,1992-04-03,2004-11-01
5344,17281,20985,DETECTIVE,2004-11-01,2017-04-17
7492,19429,8692,POLICE OFFICER,2001-01-11,2013-10-23
,19429,8692,POLICE OFFICER,2013-10-29,
,19429,3609,POLICE OFFICER,2013-10-23,2013-10-29
,#U127602,8392,POLICE OFFICER,2017-02-22,2019-04-24
,#U127602,10493,POLICE OFFICER,2019-04-24,
,#U127603,14957,POLICE OFFICER,2016-10-19,
,12130,15157,POLICE OFFICER,1998-02-13,2003-01-04
188,12130,5296,POLICE OFFICER,2003-01-04,
250,12191,4657,POLICE OFFICER,1999-06-08,
3490,15427,15659,POLICE OFFICER,1999-05-07,2017-02-24
,15427,20674,DETECTIVE,2017-02-24,
7313,19250,11907,POLICE OFFICER,2006-02-22,2018-11-05
,19250,20718,DETECTIVE,2018-11-05,
,19250,11907,FIELD TRAINING OFFICER,,
9020,20957,1677,SERGEANT,,
11860,23793,3589,POLICE OFFICER,2003-09-12,
6869,18838,7616,POLICE OFFICER,1999-11-12,
,20141,8809,POLICE OFFICER,2006-03-13,2016-03-15
8204,20141,8870,POLICE OFFICER,2014-01-11,
,22322,13513,POLICE OFFICER,1998-02-13,2013-01-30
10387,22322,5909,POLICE OFFICER,2013-01-30,2017-09-15
5046,16983,7741,POLICE OFFICER,2007-01-24,
3042,14979,16153,POLICE OFFICER,2015-02-13,
10906,22839,10755,POLICE OFFICER,1994-03-04,
,15688,6338,POLICE OFFICER,1998-11-17,2004-10-29
3750,15688,1450,SERGEANT,2004-10-29,2016-12-01
,15688,270,LIEUTENANT,2016-12-01,
,17245,19707,POLICE OFFICER,1997-01-21,2015-04-16
5308,17245,21221,DETECTIVE,2015-04-16,
,18297,11953,POLICE OFFICER,2000-03-23,2000-10-15
,18297,19796,POLICE OFFICER,2000-10-15,2010-09-15
6360,18297,1630,SERGEANT,2010-09-15,
7687,19624,19535,POLICE OFFICER,2014-07-30,
6036,17973,10616,POLICE OFFICER,1991-09-12,
,14263,7795,POLICE OFFICER,2008-02-28,2016-02-01
2326,14263,2162,SERGEANT,2016-02-01,
1970,13909,17448,POLICE OFFICER,1999-03-02,
2078,14015,5193,POLICE OFFICER,2003-05-13,
,14092,16212,POLICE OFFICER,1997-10-14,2003-12-01
,14092,1621,SERGEANT,2003-12-01,2004-09-23
,14092,2671,SERGEANT,2004-09-23,2004-11-16
2155,14092,2163,SERGEANT,2004-11-16,2008-07-10
,14092,2163,SERGEANT,2011-05-19,2017-07-27
4634,16571,3431,POLICE OFFICER,1994-09-30,
,#U127639,13986,POLICE OFFICER,2016-08-31,
,#U127640,15792,POLICE OFFICER,2016-08-31,
6261,18199,3780,POLICE OFFICER,2013-11-12,
8687,20624,2877,POLICE OFFICER,1998-11-02,
,23184,11741,POLICE OFFICER,1988-11-07,2000-12-14
11251,23184,11744,POLICE OFFICER,2000-12-14,
,17617,21145,DETECTIVE,1996-12-13,2000-05-24
5680,17617,1344,SERGEANT,2000-05-24,
,17965,12875,POLICE OFFICER,1999-02-28,2004-06-30
,17965,12875,POLICE OFFICER,2007-11-13,2015-04-16
6028,17965,21295,DETECTIVE,2015-04-16,
,22174,14719,POLICE OFFICER,1997-01-31,2002-02-11
,22174,14748,POLICE OFFICER,2002-02-11,2013-05-27
10239,22174,10622,POLICE OFFICER,2013-05-28,
10748,22683,11647,POLICE OFFICER,2006-11-22,
11643,23576,8442,POLICE OFFICER,2006-03-24,2011-07-05
,23576,8442,POLICE OFFICER,2011-10-07,
6641,18578,5093,POLICE OFFICER,1994-04-08,
9230,21167,16507,POLICE OFFICER,1999-05-07,2007-11-27
,21167,16507,POLICE OFFICER,2008-03-18,2016-06-22
,21167,16507,POLICE OFFICER,2017-06-08,
,21167,19832,POLICE OFFICER,2016-06-22,2017-06-08
10047,21984,16512,POLICE OFFICER,2013-07-31,
11857,23790,12396,POLICE OFFICER,2006-11-20,
525,12466,4802,POLICE OFFICER,1988-11-07,2019-07-15
1184,13123,15857,POLICE OFFICER,2006-10-24,
,#U127667,20602,DETECTIVE,1998-12-04,
3261,15198,18305,POLICE OFFICER,1993-04-02,
3711,15649,2784,POLICE OFFICER,1986-10-13,2016-05-11
,15649,2784,POLICE OFFICER,2016-07-20,2018-10-01
,17249,16975,POLICE OFFICER,2000-03-03,2002-07-22
,17249,16975,POLICE OFFICER,2002-10-17,2006-02-01
5312,17249,20996,DETECTIVE,2006-02-01,2018-10-29
,17697,16056,POLICE OFFICER,1991-07-18,2007-05-11
5760,17697,5600,POLICE OFFICER,2007-05-11,
,20308,15926,POLICE OFFICER,1992-03-06,2000-05-24
8371,20308,2579,SERGEANT,2000-05-24,2017-02-01
,20308,259,LIEUTENANT,2017-02-01,
10130,22065,2398,SERGEANT,1999-06-16,2019-12-02
11520,23453,9306,POLICE OFFICER,1995-01-18,
11595,23528,8563,POLICE OFFICER,1994-04-08,
,23529,8438,POLICE OFFICER,1998-02-13,2002-01-09
,23529,8438,POLICE OFFICER,2002-08-12,2014-02-06
11596,23529,1347,SERGEANT,2014-02-06,
10527,22462,4443,POLICE OFFICER,2001-11-08,2016-06-01
,22462,1535,SERGEANT,2016-06-01,
,23774,16089,POLICE OFFICER,2002-01-03,2002-09-16
,23774,13291,POLICE OFFICER,2002-09-16,2008-06-27
11841,23774,13384,POLICE OFFICER,2008-07-08,2008-07-08
,23774,13384,POLICE OFFICER,2009-04-01,
11849,23782,19391,POLICE OFFICER,1998-12-15,
7125,19062,3265,POLICE OFFICER,2008-09-29,
10158,22093,8246,POLICE OFFICER,2013-07-31,
1614,13553,15673,POLICE OFFICER,2015-07-31,
1713,13652,19892,POLICE OFFICER,2013-08-20,
,#U127758,13633,POLICE OFFICER,2017-06-06,
717,12656,9323,POLICE OFFICER,2007-05-02,
3438,15375,6527,POLICE OFFICER,2013-02-14,
,#U127764,13670,POLICE OFFICER,2017-06-06,
,#U127766,13867,POLICE OFFICER,2017-06-06,
,#U127767,8823,POLICE OFFICER,1994-04-08,2016-01-15
6047,17984,14833,POLICE OFFICER,2016-03-02,
,#U127770,16719,POLICE OFFICER,2017-06-06,
7184,19121,12770,POLICE OFFICER,2013-03-19,
8095,20032,15309,POLICE OFFICER,2015-04-24,2019-02-06
8277,20214,3779,POLICE OFFICER,2013-02-14,
8760,20697,3398,POLICE OFFICER,,
,20805,11374,POLICE OFFICER,1998-03-13,2005-09-01
8868,20805,2756,POLICE OFFICER,2005-09-02,2017-03-15
10180,22115,5250,POLICE OFFICER,,
,22349,2144,SERGEANT,1997-02-20,2014-04-18
10414,22349,330,LIEUTENANT,2014-04-18,2019-05-15
11284,23217,13519,POLICE OFFICER,2010-10-15,
11409,23342,6368,POLICE OFFICER,1999-07-30,
11840,23773,12363,POLICE OFFICER,2004-05-01,
,12229,6452,POLICE OFFICER,2000-05-05,2014-06-10
,12229,2403,SERGEANT,2014-06-10,2015-02-17
288,12229,2588,SERGEANT,2015-02-17,
411,12352,18460,POLICE OFFICER,2006-09-08,
495,12436,11133,POLICE OFFICER,1999-09-28,
694,12633,17561,POLICE OFFICER,2003-09-12,
738,12677,6356,POLICE OFFICER,2007-08-15,
,12677,6356,FIELD TRAINING OFFICER,,
,#U127796,13344,POLICE OFFICER,2017-08-09,
967,12906,10725,POLICE OFFICER,2012-12-10,2018-11-01
,12906,20056,DETECTIVE,2018-11-01,
,12907,5626,POLICE OFFICER,2007-05-02,2008-09-18
,12907,5626,POLICE OFFICER,2016-12-27,
968,12907,17504,POLICE OFFICER,2014-04-17,2016-12-27
1007,12946,12598,POLICE OFFICER,2001-03-21,2017-03-14
,12946,2242,SERGEANT,2017-03-14,
1209,13148,10976,POLICE OFFICER,2005-04-20,
,#U127805,,POLICE OFFICER,,
,13215,8940,POLICE OFFICER,1999-02-19,2003-12-01
,13215,1759,SERGEANT,2003-12-01,2015-10-26
1276,13215,2636,SERGEANT,2015-10-26,
1310,13249,3405,POLICE OFFICER,2000-06-16,2007-06-25
,13249,3405,POLICE OFFICER,2009-12-07,
,13740,19267,POLICE OFFICER,1997-05-12,2004-04-01
,13740,1974,SERGEANT,2004-04-01,2012-08-31
,13740,228,LIEUTENANT,2012-08-31,2016-01-04
1801,13740,96,CAPTAIN,2016-01-04,
,13740,96,COMMANDER,,
2193,14130,15069,POLICE OFFICER,1998-07-02,2019-06-21
,14130,2008,SERGEANT,2019-06-21,
,14275,9880,POLICE OFFICER,1990-03-26,2006-06-01
,14275,20965,DETECTIVE,2006-06-01,2014-04-18
2338,14275,1928,SERGEANT,2014-04-18,2019-07-15
3269,15206,17730,POLICE OFFICER,1999-03-02,
,15401,3051,POLICE OFFICER,1994-05-08,2001-07-06
,15401,40141,POLICE OFFICER,2001-07-06,2005-06-08
,15401,20059,DETECTIVE,2005-06-08,2006-03-15
,15401,1381,SERGEANT,2006-03-15,2016-01-11
3464,15401,1537,SERGEANT,2016-01-11,2016-08-18
4112,16049,9960,POLICE OFFICER,2001-03-21,
,16082,18572,POLICE OFFICER,1995-02-03,2000-08-31
4145,16082,20710,DETECTIVE,2000-08-31,
4899,16836,19125,POLICE OFFICER,1998-10-09,
,17340,8392,POLICE OFFICER,1999-09-28,2014-06-10
5403,17340,2019,SERGEANT,2014-06-10,
5690,17627,9444,POLICE OFFICER,1998-03-19,
6238,18176,12602,POLICE OFFICER,1988-04-01,2017-02-15
,18995,10393,POLICE OFFICER,1986-07-14,2002-08-05
7058,18995,4773,POLICE OFFICER,2002-08-05,2016-04-15
,19294,13594,POLICE OFFICER,1998-08-28,2001-04-03
7357,19294,15434,POLICE OFFICER,2001-04-03,
7790,19790,14403,POLICE OFFICER,1999-11-12,
,20386,19735,POLICE OFFICER,1996-10-21,2006-03-15
8449,20386,2278,SERGEANT,2006-03-15,
,#U127865,6745,POLICE OFFICER,2012-03-29,2016-06-27
8931,20868,18918,POLICE OFFICER,1995-11-08,2019-06-28
9267,21204,18685,POLICE OFFICER,2004-05-01,2004-05-11
,21204,18685,POLICE OFFICER,2004-08-31,
,22049,18905,POLICE OFFICER,1999-12-21,2007-08-17
,22049,10445,POLICE OFFICER,2007-08-17,2015-04-16
10114,22049,21435,DETECTIVE,2015-04-16,
10371,22306,15626,POLICE OFFICER,1997-12-15,
10618,22553,18427,POLICE OFFICER,1993-09-03,
11162,23095,13405,POLICE OFFICER,1982-07-19,2016-05-16
11492,23426,12097,POLICE OFFICER,2009-08-10,
,23628,11092,POLICE OFFICER,1999-02-18,2006-02-01
11695,23628,20861,DETECTIVE,2006-02-01,
11729,23662,5255,POLICE OFFICER,2010-06-14,
5159,17096,7093,POLICE OFFICER,2011-02-24,
11144,23077,4051,POLICE OFFICER,2008-09-29,
106,12050,6049,POLICE OFFICER,1994-11-04,
,12546,18287,POLICE OFFICER,2000-03-03,2016-02-01
607,12546,1226,SERGEANT,2016-02-01,
3363,15300,19627,POLICE OFFICER,1997-08-22,
,15689,1450,SERGEANT,1998-08-06,2003-01-30
,15689,300,LIEUTENANT,2003-01-30,
3751,15689,300,DEPUTY CHIEF,,
5040,16977,6803,POLICE OFFICER,2006-04-19,2016-10-04
,16977,6833,POLICE OFFICER,2016-10-04,2017-03-14
,16977,1482,SERGEANT,2017-03-14,
5060,16997,14361,POLICE OFFICER,1997-12-15,2016-03-14
,16997,14361,POLICE OFFICER,2017-01-12,
5277,17214,10833,POLICE OFFICER,2005-05-24,
,#U127935,,POLICE OFFICER,,
6039,17976,17454,POLICE OFFICER,1999-01-13,
6124,18061,9734,POLICE OFFICER,2001-03-21,
6231,18169,7194,POLICE OFFICER,1997-08-22,
6489,18426,4718,POLICE OFFICER,2002-06-04,
6587,18524,10155,POLICE OFFICER,1986-07-14,2018-06-15
8246,20183,6127,POLICE OFFICER,1994-09-02,2017-08-03
8650,20587,13489,POLICE OFFICER,2006-02-22,2018-10-18
,20587,1938,SERGEANT,2018-10-18,
8832,20769,19960,POLICE OFFICER,1996-12-23,
8993,20930,20381,DETECTIVE,1998-12-04,
9356,21293,19768,POLICE OFFICER,1996-10-21,2004-02-27
,21293,19768,POLICE OFFICER,2004-07-21,
,21293,10149,POLICE OFFICER,2004-02-27,2004-07-21
9410,21347,12061,POLICE OFFICER,2013-03-19,
,#U127954,15056,POLICE OFFICER,2016-08-31,
9690,21627,12876,POLICE OFFICER,1991-09-12,2017-05-25
9700,21637,3625,POLICE OFFICER,2006-01-24,
,22118,18627,POLICE OFFICER,1995-02-17,2004-05-01
10183,22118,21085,DETECTIVE,2004-05-01,
,#U127960,19573,POLICE OFFICER,2005-06-10,2010-06-01
,#U127960,12705,POLICE OFFICER,2010-06-01,
,22485,20067,DETECTIVE,1998-12-04,2004-11-18
10550,22485,20055,DETECTIVE,2004-11-18,2019-10-16
11513,23446,15465,POLICE OFFICER,1998-11-17,
,12185,9788,POLICE OFFICER,1990-03-26,2000-08-31
244,12185,20269,DETECTIVE,2000-08-31,
340,12281,19735,POLICE OFFICER,2006-08-02,2015-12-31
,12281,19735,POLICE OFFICER,2016-02-02,2019-02-22
,12281,2346,SERGEANT,2019-02-22,
448,12389,6132,POLICE OFFICER,1999-07-30,
,12609,14925,POLICE OFFICER,1994-04-08,2005-04-28
670,12609,1795,SERGEANT,2005-04-28,2018-09-03
,12619,10076,POLICE OFFICER,2002-04-30,2006-02-01
,12619,20902,DETECTIVE,2006-02-01,2014-06-10
680,12619,1234,SERGEANT,2014-06-10,
1109,13048,10766,POLICE OFFICER,1998-08-28,
1222,13161,14831,POLICE OFFICER,1992-04-27,
1249,13188,20865,DETECTIVE,1995-02-17,2019-02-15
1299,13238,17101,POLICE OFFICER,1999-12-10,
,13250,12330,POLICE OFFICER,1998-02-13,2003-11-21
,13250,13164,POLICE OFFICER,2003-11-21,
1311,13250,13164,FIELD TRAINING OFFICER,,
,#U127988,,POLICE OFFICER,,
,13333,1336,SERGEANT,1999-08-05,2003-01-30
,13333,520,LIEUTENANT,2003-01-30,2019-04-30
1394,13333,520,DEPUTY CHIEF,,
1526,13465,12236,POLICE OFFICER,2006-08-30,
1625,13564,12586,POLICE OFFICER,1987-04-13,2017-05-15
,13752,13862,POLICE OFFICER,2000-02-04,2006-12-28
,13752,20272,DETECTIVE,2006-12-28,2012-12-14
1813,13752,1515,SERGEANT,2012-12-14,2019-11-21
,13752,770,LIEUTENANT,2019-11-21,
1971,13910,15227,POLICE OFFICER,1999-03-30,
,13934,4002,POLICE OFFICER,1994-09-30,2002-02-14
1995,13934,20005,DETECTIVE,2002-02-14,2016-06-01
,13934,928,SERGEANT,2016-06-01,
,14409,14608,POLICE OFFICER,1991-06-26,2013-06-24
,14409,2939,POLICE OFFICER,2013-06-25,
2472,14409,2939,FIELD TRAINING OFFICER,,
,14451,4479,POLICE OFFICER,1992-05-06,2004-05-01
2630,14451,20779,DETECTIVE,2004-05-01,
2719,14656,16722,POLICE OFFICER,1993-01-13,
,14772,7496,POLICE OFFICER,1986-11-17,2014-06-10
2835,14772,2100,SERGEANT,2014-06-10,2017-11-15
2886,14823,4386,POLICE OFFICER,1989-12-26,2019-01-16
,14869,15164,POLICE OFFICER,1992-04-27,2007-08-30
2932,14869,2080,SERGEANT,2007-08-30,2019-08-16
3233,15170,11684,POLICE OFFICER,2007-04-11,
3559,15496,3789,POLICE OFFICER,1987-12-07,2001-01-02
,15496,3789,POLICE OFFICER,2003-04-21,2017-01-17
3825,15763,17998,POLICE OFFICER,2003-06-05,
,16129,18968,POLICE OFFICER,1995-11-08,2008-01-25
4192,16129,21213,DETECTIVE,2008-01-25,
4291,16228,7635,POLICE OFFICER,1994-04-08,2017-03-14
,16228,1019,SERGEANT,2017-03-14,
4341,16278,4874,POLICE OFFICER,2008-02-28,
4371,16308,4110,POLICE OFFICER,2007-12-11,2017-04-14
,16308,20388,DETECTIVE,2017-04-14,
,16308,20388,POLICE OFFICER,,
,16383,19702,POLICE OFFICER,1997-04-22,2000-08-31
4446,16383,21306,DETECTIVE,2000-08-31,2005-09-18
,16383,21306,DETECTIVE,2005-09-19,
4481,16418,13074,POLICE OFFICER,2006-08-30,2016-04-28
4698,16635,8149,POLICE OFFICER,2013-05-08,
4726,16663,13979,POLICE OFFICER,2001-07-24,
4789,16727,12240,POLICE OFFICER,1998-01-20,
,#U128033,9390,POLICE OFFICER,2016-12-28,
4819,16757,6890,POLICE OFFICER,1982-11-29,2016-04-15
,16776,12901,POLICE OFFICER,1992-03-16,2004-11-01
4838,16776,20323,DETECTIVE,2004-11-01,
4885,16822,11534,POLICE OFFICER,2015-12-23,
4982,16919,5654,POLICE OFFICER,1995-02-17,
4988,16925,11175,POLICE OFFICER,2005-04-20,
,#U128040,16273,POLICE OFFICER,2017-04-26,
5160,17097,10199,POLICE OFFICER,1990-11-16,2018-04-24
,17097,6489,POLICE OFFICER,2018-04-24,
,17217,7816,POLICE OFFICER,1999-11-12,2012-12-14
5280,17217,1216,SERGEANT,2012-12-14,
5333,17270,17386,POLICE OFFICER,2001-01-11,2004-01-09
,17270,17386,POLICE OFFICER,2005-03-14,2019-07-08
5343,17280,15495,POLICE OFFICER,,
,17371,14253,POLICE OFFICER,2003-05-13,2003-12-22
5434,17371,10972,POLICE OFFICER,2003-12-22,2018-06-26
,17371,20386,DETECTIVE,2018-06-27,
5446,17383,7890,POLICE OFFICER,2001-12-06,2017-03-13
,17576,21113,DETECTIVE,1996-12-13,2004-10-29
5639,17576,2003,SERGEANT,2004-10-29,2017-02-01
,17576,286,LIEUTENANT,2017-02-01,
5664,17601,20903,DETECTIVE,1995-02-17,2002-11-07
,17601,20903,DETECTIVE,2002-11-08,2003-02-19
,17601,20903,DETECTIVE,2004-02-25,
,17601,20794,DETECTIVE,2002-11-07,2002-11-08
5913,17850,21198,DETECTIVE,1996-12-13,2018-04-30
,18022,12034,POLICE OFFICER,1999-06-03,2004-06-28
6085,18022,3603,POLICE OFFICER,2004-06-28,
6394,18331,6223,POLICE OFFICER,1991-06-26,
,#U128061,17769,POLICE OFFICER,2017-04-26,
,#U128064,9180,POLICE OFFICER,1989-12-26,2016-05-05
,18476,11684,POLICE OFFICER,1997-01-06,2004-04-01
6539,18476,1871,SERGEANT,2004-04-01,
6916,18859,3089,POLICE OFFICER,2002-10-25,
,19450,17460,POLICE OFFICER,2013-10-09,2015-09-25
7513,19450,19959,POLICE OFFICER,2015-09-25,
7661,19598,18344,POLICE OFFICER,2016-04-27,
7710,19647,14219,POLICE OFFICER,1992-03-16,2016-06-01
,19647,876,SERGEANT,2016-06-01,
7888,19849,18757,POLICE OFFICER,1995-12-18,
7912,19868,13862,POLICE OFFICER,2007-11-14,
,20314,8939,POLICE OFFICER,2001-03-21,2010-09-15
8377,20314,1947,SERGEANT,2010-09-15,
8682,20619,15786,POLICE OFFICER,1995-03-03,
8706,20643,18993,POLICE OFFICER,2005-03-11,
8879,20816,8278,POLICE OFFICER,2012-12-10,
,21001,9184,POLICE OFFICER,2001-03-21,2004-03-05
,21001,18582,POLICE OFFICER,2004-03-05,2006-06-15
,21001,15920,POLICE OFFICER,2006-06-15,2015-11-13
9064,21001,21035,DETECTIVE,2015-11-13,
9079,21016,10745,POLICE OFFICER,1988-11-07,
9333,21270,3932,POLICE OFFICER,2002-07-23,
,21296,5363,POLICE OFFICER,1998-10-26,2007-01-16
9359,21296,993,SERGEANT,2007-01-16,
9382,21319,14162,POLICE OFFICER,1999-07-15,
9424,21361,18682,POLICE OFFICER,1995-02-17,
,21394,9862,POLICE OFFICER,2002-01-03,2011-03-14
,21394,9862,POLICE OFFICER,2012-06-04,2014-04-18
9457,21394,2621,SERGEANT,2014-04-18,
9508,21445,7567,POLICE OFFICER,2015-02-13,
9574,21512,11082,POLICE OFFICER,2007-04-11,
,21576,10609,POLICE OFFICER,1999-11-12,2015-04-16
,21576,21430,DETECTIVE,2015-04-16,2016-02-01
9639,21576,1381,SERGEANT,2016-02-01,
9646,21583,19599,POLICE OFFICER,1999-12-10,
,21709,10973,POLICE OFFICER,1987-02-02,2001-07-06
,21709,40002,POLICE OFFICER,2001-07-06,2005-06-07
9772,21709,20811,DETECTIVE,2005-06-07,2019-01-16
9788,21725,5134,POLICE OFFICER,2006-04-19,
,21736,12514,POLICE OFFICER,2000-02-04,2008-07-11
9799,21736,13059,POLICE OFFICER,2008-07-11,2018-07-24
,21767,7692,POLICE OFFICER,1994-04-08,2000-08-31
,21767,20372,DETECTIVE,2000-08-31,2001-05-31
,21767,2637,SERGEANT,2001-05-31,2009-05-01
9830,21767,340,LIEUTENANT,2009-05-01,2016-09-30
,21767,88,CAPTAIN,2016-09-30,
,#U128117,10153,POLICE OFFICER,1986-11-17,2000-04-13
,#U128117,10153,POLICE OFFICER,2001-04-25,2016-01-15
,22181,10962,POLICE OFFICER,1998-07-02,2013-02-07
10246,22181,20095,DETECTIVE,2013-02-07,
,22409,13215,POLICE OFFICER,1987-04-13,2004-05-01
10474,22409,20461,DETECTIVE,2004-05-01,2017-05-15
10483,22418,3122,POLICE OFFICER,1998-10-26,
10505,22440,19046,POLICE OFFICER,1995-07-18,2019-03-08
10916,22849,20292,DETECTIVE,1995-11-09,2018-09-17
,22855,12734,POLICE OFFICER,2000-03-23,2001-05-15
,22855,5097,POLICE OFFICER,2001-05-15,2016-02-01
10922,22855,2011,SERGEANT,2016-02-01,
11100,23033,9454,POLICE OFFICER,2016-03-02,
11321,23254,16454,POLICE OFFICER,1989-12-26,
11412,23345,1017,SERGEANT,1997-02-20,2016-05-16
11491,23424,3568,POLICE OFFICER,2007-03-13,
11597,23530,18803,POLICE OFFICER,1995-12-18,2016-03-15
,23577,12015,POLICE OFFICER,1998-10-26,2014-06-10
11644,23577,1822,SERGEANT,2014-06-10,
,23606,16211,POLICE OFFICER,1986-09-08,2000-05-24
11673,23606,2584,SERGEANT,2000-05-24,2018-10-31
11824,23757,14989,POLICE OFFICER,1991-06-26,
,17469,19923,POLICE OFFICER,1996-12-23,2010-05-11
5532,17469,10481,POLICE OFFICER,2010-05-11,2018-08-15
895,12834,3276,POLICE OFFICER,2013-10-09,2019-05-29
,12834,4443,POLICE OFFICER,2019-05-29,
4126,16063,16844,POLICE OFFICER,2016-06-17,2018-03-20
,16063,9111,POLICE OFFICER,2018-03-20,
,#U128153,5741,POLICE OFFICER,2017-09-13,
5943,17880,6914,POLICE OFFICER,2000-05-05,
5816,17754,16930,POLICE OFFICER,2003-05-13,
1115,13054,16398,POLICE OFFICER,1997-10-14,2018-10-18
,13054,832,SERGEANT,2018-10-18,
1766,13705,7246,POLICE OFFICER,2006-08-02,
2780,14717,19334,POLICE OFFICER,,
,15072,8164,POLICE OFFICER,2001-07-24,2014-06-10
3135,15072,2559,SERGEANT,2014-06-10,
,16552,6038,POLICE OFFICER,1992-12-08,2001-01-10
4615,16552,6128,POLICE OFFICER,2001-01-10,
4778,16716,19930,POLICE OFFICER,1996-12-23,2019-01-16
5355,17292,8906,POLICE OFFICER,1998-02-13,2018-01-16
,19293,1222,SERGEANT,1997-02-20,2000-08-10
,19293,1222,SERGEANT,2000-10-26,2005-08-31
7356,19293,315,LIEUTENANT,2005-09-01,
7471,19408,9716,POLICE OFFICER,1990-09-05,2016-04-15
8403,20340,7070,POLICE OFFICER,1997-04-21,2017-05-15
,21168,4717,POLICE OFFICER,2001-12-06,2001-12-06
9231,21168,9082,POLICE OFFICER,2001-12-06,2018-10-18
,21168,1102,SERGEANT,2018-10-18,
,21309,15644,POLICE OFFICER,1991-08-12,2006-06-01
9372,21309,21136,DETECTIVE,2006-06-01,2017-07-17
,21381,19273,POLICE OFFICER,1997-04-22,2006-12-28
9444,21381,20992,DETECTIVE,2006-12-28,2018-02-22
10515,22450,5970,POLICE OFFICER,1994-09-30,2018-05-15
11825,23758,12038,POLICE OFFICER,2006-01-24,
8782,20719,11079,POLICE OFFICER,,
,#U128220,18816,POLICE OFFICER,2016-10-19,
,#U128222,13218,POLICE OFFICER,2017-08-09,
7978,19926,18551,POLICE OFFICER,,
1185,13124,4672,POLICE OFFICER,1999-01-29,
,#U128225,10475,POLICE OFFICER,2016-10-19,
,16572,4593,POLICE OFFICER,2001-02-20,2015-04-16
4635,16572,20889,DETECTIVE,2015-04-16,
5995,17932,10416,POLICE OFFICER,1994-03-04,2017-05-15
7624,19561,16771,POLICE OFFICER,1998-01-20,
8632,20569,6749,POLICE OFFICER,1986-10-13,2016-02-16
10568,22503,9176,POLICE OFFICER,1999-02-14,
,14364,12115,POLICE OFFICER,1991-05-02,2004-11-01
2427,14364,21056,DETECTIVE,2004-11-01,
3422,15359,10227,POLICE OFFICER,2004-02-06,
,15359,16675,POLICE OFFICER,2006-01-25,2006-02-10
6442,18379,19862,POLICE OFFICER,2007-04-11,2019-01-07
,17317,13316,POLICE OFFICER,2000-04-06,2015-11-06
5380,17317,17382,POLICE OFFICER,2015-11-06,2015-11-23
,17317,17382,POLICE OFFICER,2016-01-25,
,17317,18755,POLICE OFFICER,2015-11-23,2016-01-25
8675,20612,10542,POLICE OFFICER,2013-08-20,
8677,20614,11619,POLICE OFFICER,2007-04-11,2016-08-19
,20614,19457,POLICE OFFICER,2016-08-19,2017-03-14
,20614,2406,SERGEANT,2017-03-14,
6329,18266,19053,POLICE OFFICER,2001-07-24,2019-07-10
,18266,20110,DETECTIVE,2019-07-10,
1108,13047,3330,POLICE OFFICER,1994-09-30,2011-01-28
,13047,3330,POLICE OFFICER,2011-07-01,2011-07-01
,13047,3330,POLICE OFFICER,2011-08-25,2016-09-15
6212,18149,19835,POLICE OFFICER,1999-12-10,2015-06-10
,18149,19835,POLICE OFFICER,2015-07-30,
,18149,17336,POLICE OFFICER,2015-06-10,2015-07-30
8242,20179,5066,POLICE OFFICER,1995-04-03,2017-01-17
,21030,6647,POLICE OFFICER,1998-01-30,2013-01-15
9093,21030,6118,POLICE OFFICER,2013-01-16,
9216,21153,10594,POLICE OFFICER,2013-09-19,
9561,21499,18847,POLICE OFFICER,2008-09-29,
11021,22939,21011,DETECTIVE,1996-12-13,2017-01-13
8880,20817,4502,POLICE OFFICER,2013-05-08,
4876,16813,3117,POLICE OFFICER,2013-09-19,
8609,20546,13301,POLICE OFFICER,2012-03-29,
10533,22468,8543,POLICE OFFICER,2005-04-20,2018-03-30
10220,22155,17856,POLICE OFFICER,,
2527,14481,14135,POLICE OFFICER,2005-03-11,2018-11-02
,14481,20179,DETECTIVE,2018-11-02,
6213,18150,19547,POLICE OFFICER,2014-05-22,2019-08-02
,18150,5764,POLICE OFFICER,2019-08-02,
,16797,10595,POLICE OFFICER,1995-06-12,2015-05-07
4860,16797,17847,POLICE OFFICER,2015-05-07,2019-01-16
,23279,18627,POLICE OFFICER,2005-03-11,2017-02-24
,23279,20295,DETECTIVE,2017-02-24,
11346,23279,18627,FIELD TRAINING OFFICER,,
6794,18685,8251,POLICE OFFICER,1999-09-28,
5384,17321,15251,POLICE OFFICER,2002-01-03,2003-01-28
,17321,15251,POLICE OFFICER,2003-06-10,
,18415,19624,POLICE OFFICER,1998-12-15,2004-09-14
,18415,11710,POLICE OFFICER,2004-09-14,2004-10-29
6478,18415,1647,SERGEANT,2004-10-29,2017-02-01
,18415,594,LIEUTENANT,2017-02-01,
,12204,2221,SERGEANT,1996-03-26,2012-08-31
263,12204,501,LIEUTENANT,2012-08-31,2016-06-15
8729,20666,17689,POLICE OFFICER,2004-09-24,
7592,19529,16319,POLICE OFFICER,1999-12-21,
