right_idx,left_idx,score
119752,18855,11.5
119753,18894,11.5
119754,18917,11.5
119755,18982,11.5
119756,18986,11.5
119759,19060,11.5
119760,19183,10.5
119762,19525,10.5
119763,19606,11.5
119764,19613,11.5
119765,19639,11.5
119767,19770,10.5
119769,20037,11.5
119770,20083,11.5
119771,20108,11.5
119772,20142,11.5
119773,20188,11.5
119776,20536,10.5
119777,20580,11.5
119778,20593,11.5
119779,20688,10.0
119781,20915,11.5
119783,20959,11.5
119784,21071,10.5
119785,21171,11.5
119786,21346,10.5
119788,21487,10.0
119789,21522,11.0
119790,21577,11.5
119792,21594,11.5
119793,21616,10.5
119794,21618,11.5
119795,21647,11.5
119796,21657,11.5
119797,21705,11.5
119799,21793,11.5
119800,21815,10.5
119802,21941,10.5
119803,22275,11.5
119804,22274,11.5
119805,22280,11.5
119806,22297,11.5
119807,22417,9.5
119808,22542,11.5
119811,22673,11.5
119812,22881,11.5
119813,22896,11.5
119814,23148,11.5
119815,23234,11.5
119816,23246,11.5
119818,23340,11.5
119819,23572,10.5
119820,23580,10.5
119821,23596,11.5
119823,23626,10.5
119825,23851,10.0
119829,17111,10.5
119830,19736,9.5
119831,12751,11.5
119833,12954,11.5
119834,13021,10.0
119837,15081,11.5
119838,21640,6.5
119839,16057,11.5
119842,16851,11.0
119845,18248,9.5
119849,19737,11.5
119851,20300,11.5
119854,21408,11.5
119857,22400,11.5
119858,23100,11.5
119860,23330,11.5
119864,12223,10.5
119865,12510,10.5
119870,13222,10.5
119874,14328,10.5
119875,15245,10.5
119887,22575,10.5
119889,22628,10.5
119895,20049,11.0
119896,13575,11.0
119904,19497,10.0
119908,22879,9.0
119909,19916,10.0
119910,14057,10.0
119911,19660,11.0
119913,16292,10.5
119917,13321,11.5
119918,20822,11.5
119920,23307,10.5
119925,12022,11.0
119926,12372,11.5
119927,14253,11.5
119928,15064,11.5
119929,15259,10.5
119930,16341,11.5
119932,18249,10.5
119933,21375,11.5
119934,23359,11.5
119935,19039,11.5
119936,18785,11.5
119937,13529,11.5
119940,16456,10.5
119942,20074,11.5
119945,16239,10.5
119946,18000,11.0
119949,12736,10.5
119950,14488,11.5
119951,15460,11.5
119953,13201,11.5
119954,17895,11.5
119955,18350,10.5
119956,19040,11.5
119957,20031,11.5
119959,21136,10.0
119961,21669,11.5
119962,22197,11.5
119963,22227,11.5
119964,22502,11.5
119965,22740,10.0
119966,22863,10.5
119969,16311,10.5
119970,12785,9.5
119976,12410,10.5
119978,12985,11.5
119983,14399,11.5
119985,15461,9.5
119988,16738,11.5
119996,18932,11.0
119997,18998,11.5
119998,19841,11.5
120002,21199,9.0
120007,17799,11.0
120008,17022,10.5
120010,18036,11.5
120012,22032,11.0
120013,15030,11.5
120024,19807,11.5
120025,19960,11.5
120026,21230,11.5
120029,11987,11.5
120030,12057,11.0
120036,12184,8.5
120037,12192,11.5
120040,12224,11.5
120046,12291,11.0
120047,12328,11.5
120053,12423,11.5
120054,12424,10.5
120058,12556,11.5
120059,12558,10.5
120061,12569,11.5
120062,12590,11.5
120065,12641,11.5
120066,12651,11.5
120067,12653,10.0
120068,12662,11.5
120069,12670,11.5
120071,12685,11.5
120072,12701,11.5
120074,12707,11.5
120075,12713,11.5
120076,12714,11.5
120078,12755,10.5
120079,12770,11.5
120080,12772,11.5
120081,12786,11.5
120083,12806,11.5
120086,12841,11.5
120088,12843,10.0
120089,12845,10.5
120090,12856,11.5
120096,12914,11.5
120098,12934,11.5
120100,12943,10.5
120102,12955,11.5
120103,12959,11.5
120107,12996,10.5
120108,13000,11.5
120116,13027,11.5
120120,13069,11.5
120122,13110,11.5
120123,13109,11.5
120124,13136,11.5
120128,13166,11.5
120129,13178,11.5
120131,13198,11.5
120133,13213,11.5
120134,13212,11.5
120135,13214,11.5
120136,13226,11.5
120139,13261,11.5
120140,13269,11.5
120148,13330,11.5
120149,13357,11.5
120150,13387,11.5
120154,13437,10.0
120155,13442,9.0
120158,13462,11.5
120160,13481,11.5
120162,13514,11.5
120163,13515,11.5
120166,13552,11.5
120167,13567,11.5
120172,13638,11.5
120175,13648,11.5
120176,13674,11.5
120178,13694,11.5
120180,13697,11.5
120181,13718,11.5
120182,13733,11.5
120183,13735,10.0
120186,13762,11.5
120189,13816,11.5
120190,13815,11.5
120192,13827,11.5
120193,13833,11.5
120194,13851,11.5
120197,13866,9.5
120198,13896,11.0
120201,13905,11.5
120202,13907,11.5
120209,13960,11.5
120210,13962,11.5
120211,13968,11.5
120214,13991,11.5
120215,14003,11.5
120218,14037,11.5
120219,14079,11.5
120222,14086,11.5
120223,14104,11.5
120224,14101,11.5
120228,14149,11.5
120229,14177,11.5
120230,14178,11.5
120232,14228,11.5
120236,14243,10.5
120238,14254,11.5
120244,14267,11.5
120248,14286,11.5
120249,14287,11.5
120251,14294,11.5
120254,14335,10.5
120264,14460,11.5
120266,14468,11.0
120267,14480,11.5
120271,14545,10.5
120272,14549,11.5
120274,14554,11.5
120275,14562,11.5
120276,14574,11.5
120277,14576,11.5
120278,14614,11.0
120282,14639,11.5
120286,14686,11.5
120288,14700,11.5
120289,14708,11.5
120290,14734,11.5
120291,14740,10.5
120305,14828,11.5
120309,14852,11.5
120311,14904,11.5
120314,14921,11.5
120318,14961,11.5
120321,14985,10.5
120323,15036,11.5
120325,15082,11.5
120326,15108,11.5
120329,15140,11.5
120331,15146,11.5
120332,15145,11.5
120333,15180,10.5
120334,15188,11.5
120335,15200,11.5
120337,15207,11.5
120339,15234,11.5
120342,15236,11.5
120347,15292,11.0
120358,15411,11.5
120359,15462,11.0
120361,15473,10.5
120364,15487,11.5
120367,15507,11.5
120368,15553,11.5
120370,14209,8.0
120371,15616,11.5
120374,15631,11.5
120375,15642,11.0
120376,15643,11.0
120378,15667,11.5
120379,15675,11.0
120380,15684,10.5
120384,15754,11.5
120387,15801,11.5
120391,15830,11.5
120392,15829,10.5
120393,15907,10.0
120395,15967,11.5
120398,15991,11.5
120402,16007,11.5
120403,16020,11.5
120411,16083,11.5
120412,16163,11.0
120415,16178,11.5
120418,16220,11.5
120419,16244,10.5
120427,16356,11.5
120428,16378,11.5
120429,16387,11.5
120432,16406,11.5
120435,16439,11.5
120437,16450,11.5
120441,16549,11.5
120444,16587,11.5
120446,16615,11.5
120450,16649,11.5
120454,16722,11.5
120455,16725,10.5
120456,16733,11.5
120457,16745,11.5
120466,16792,11.5
120467,16791,11.5
120468,16812,11.5
120469,16820,10.5
120470,16821,11.5
120471,16826,10.5
120474,16896,11.5
120475,16910,11.5
120478,16930,11.5
120481,16953,11.5
120484,16999,11.5
120485,17028,11.5
120493,17156,11.5
120494,17155,11.5
120496,17203,11.5
120498,17233,11.5
120499,17234,10.5
120501,17258,11.5
120502,17272,11.5
120503,17279,11.5
120504,17285,11.5
120505,17295,11.5
120506,17304,10.5
120507,17305,11.5
120508,17312,11.5
120510,17327,11.5
120512,17334,11.5
120514,17336,11.5
120515,17341,10.5
120519,17363,11.5
120522,17365,11.5
120523,17364,10.5
120527,17390,11.5
120528,17391,11.5
120541,17536,11.5
120543,17546,11.5
120545,17555,11.5
120547,17565,11.5
120548,17590,11.5
120550,17603,11.5
120554,17654,10.5
120555,17663,11.5
120561,17686,11.5
120562,17691,10.5
120563,17693,11.5
120568,17734,11.5
120573,17800,11.5
120575,17820,11.5
120577,17831,11.0
120578,17836,11.5
120581,17852,9.5
120585,17933,11.0
120586,17962,11.5
120588,18025,11.5
120592,18133,11.0
120593,18155,11.5
120596,18192,11.0
120598,18234,10.5
120599,18235,11.5
120602,18244,10.5
120604,18251,11.5
120606,18274,11.5
120607,18281,11.5
120609,18299,11.5
120612,18306,11.5
120615,18320,11.5
120616,18335,11.5
120618,18342,10.5
120619,18341,11.5
120622,18352,11.5
120624,18357,11.5
120625,18366,11.0
120626,18369,11.5
120627,18385,11.5
120628,18393,10.5
120632,18414,11.5
120633,18438,11.5
120634,18440,11.0
120635,18441,11.5
120636,18442,11.5
120637,18444,11.5
120638,18470,11.5
120639,18469,11.5
120640,18511,10.0
120642,18512,11.0
120643,18513,11.0
120650,18573,11.5
120651,18605,11.5
120653,18613,11.5
120654,18615,11.5
120655,18619,11.5
120659,18624,10.5
120669,18658,11.5
120670,18657,11.5
120671,18662,11.5
120672,18674,11.5
120674,18690,11.5
120680,18730,11.5
120689,18830,11.5
120690,18831,11.5
120693,18862,11.5
120695,18871,11.5
120696,18884,10.0
120703,18978,11.5
120706,18992,11.5
120707,18997,11.5
120709,19002,11.5
120712,19041,11.5
120713,19042,11.5
120715,19064,11.5
120716,19068,11.5
120717,19080,9.0
120720,19090,11.5
120722,19106,11.5
120723,19110,10.5
120724,19111,11.5
120725,19134,11.0
120728,19158,11.0
120732,19238,10.5
120735,19324,10.5
120737,19336,11.5
120738,19338,11.5
120739,19341,11.5
120746,19400,11.5
120748,19399,10.5
120750,19433,11.5
120752,19439,10.5
120753,19443,11.5
120754,19451,11.5
120756,19461,11.5
120757,19466,11.5
120759,19481,10.5
120761,19505,10.5
120765,19540,11.5
120766,19553,11.5
120773,19633,11.5
120774,19635,11.5
120785,19712,10.5
120786,19711,11.5
120788,19719,11.5
120790,19730,10.5
120792,19738,11.5
120793,19748,10.5
120797,19775,11.5
120798,19793,11.5
120799,19797,11.5
120800,19808,11.5
120801,19827,10.5
120802,19836,10.0
120803,19873,11.5
120804,19884,11.5
120806,19934,11.5
120808,19943,11.5
120809,19948,10.5
120811,19991,11.5
120812,20008,11.0
120815,20027,11.5
120816,20054,11.5
120818,20067,11.5
120819,20079,11.5
120821,20095,11.5
120822,20097,9.5
120823,20096,11.5
120825,20113,11.5
120827,20154,11.5
120830,20166,10.5
120836,20291,11.0
120837,20294,10.5
120839,20310,10.5
120840,20317,11.5
120841,20321,11.5
120842,20327,11.5
120843,20326,10.5
120846,20385,10.5
120848,20388,11.5
120849,20404,11.5
120853,20433,11.5
120858,20475,11.5
120860,20506,11.5
120862,20508,9.5
120863,20552,11.5
120870,20607,11.5
120874,20618,11.5
120878,20659,11.5
120879,20736,11.0
120881,20759,11.5
120882,20768,11.5
120883,20802,11.5
120887,20815,11.5
120888,20828,11.5
120889,20860,11.0
120892,20885,11.5
120894,20929,11.5
120897,20942,11.5
120902,20987,10.0
120903,20988,9.0
120905,21009,11.5
120910,21027,11.5
120916,21137,10.0
120921,21190,10.5
120922,21225,9.5
120923,21253,11.5
120925,21275,11.5
120927,21287,9.5
120928,21311,11.5
120930,21343,11.5
120932,21353,11.5
120933,21378,11.5
120934,21377,11.5
120937,21451,10.5
120939,21463,11.5
120940,21488,10.5
120941,21489,11.0
120943,21528,11.5
120945,21565,11.5
120950,21591,11.5
120953,21599,11.5
120954,21601,11.5
120961,21723,11.5
120962,21741,11.5
120966,21811,11.5
120967,21816,11.5
120969,21841,11.5
120972,21857,9.5
120976,21877,11.5
120978,21911,11.5
120979,21926,10.5
120980,21953,11.5
120981,21955,10.5
120983,21980,11.5
120987,22035,11.5
120988,22033,11.5
120989,22034,11.5
120990,22061,11.5
120991,22063,11.5
120993,22068,11.5
120994,22074,11.5
120996,22143,11.5
121000,22160,11.5
121004,22183,11.5
121006,22189,11.5
121007,22193,11.5
121008,22195,11.5
121009,22198,11.5
121010,22208,11.5
121016,22248,11.0
121021,22276,11.5
121022,22296,11.5
121025,22366,11.5
121027,22381,11.5
121028,22382,11.5
121030,22420,10.5
121033,22428,10.5
121038,22494,11.5
121039,22512,11.5
121042,22565,10.5
121043,22568,10.5
121047,22598,10.5
121054,22678,10.5
121055,22679,11.5
121057,22715,11.5
121061,22775,11.5
121063,22788,11.5
121065,22813,11.5
121066,22819,11.5
121068,22838,11.5
121069,22845,11.5
121070,22848,11.5
121072,22898,11.5
121073,22915,11.5
121074,22917,11.5
121075,22940,10.5
121077,22965,10.0
121079,22979,11.0
121081,23084,11.0
121083,23110,10.5
121084,23130,11.0
121086,23149,11.5
121088,23156,11.5
121091,23213,11.5
121092,23212,11.5
121093,23214,11.5
121094,23223,11.5
121096,23247,10.5
121099,23274,11.5
121102,23332,11.5
121103,23331,11.5
121104,23365,11.5
121110,23416,11.5
121111,23417,11.5
121113,23516,11.5
121115,23554,11.5
121116,23561,11.5
121119,23683,11.5
121120,23692,11.5
121122,23700,11.5
121123,23741,11.5
121125,23766,10.0
121129,23808,11.0
121136,23863,11.5
121138,22822,11.5
121139,17083,10.0
121140,21233,11.5
121142,18514,10.5
121143,17635,11.5
121144,22122,11.5
121145,22814,11.5
121147,21972,10.5
121148,11978,11.0
121151,13867,11.5
121155,18749,11.5
121157,19048,11.5
121158,19126,11.0
121159,19196,11.5
121160,19401,11.5
121162,23467,11.5
121163,23649,10.5
121164,12081,10.5
121166,12468,11.5
121168,12961,11.5
121169,13111,11.5
121170,13344,11.5
121171,13673,11.5
121172,13996,10.5
121173,14150,11.5
121175,14871,11.5
121177,15181,11.5
121181,15908,11.5
121182,15909,11.0
121185,16168,11.5
121187,16434,11.5
121188,16610,11.5
121190,17643,11.5
121192,18599,11.5
121194,18983,10.0
121195,19231,11.0
121196,19278,10.5
121197,19402,11.5
121198,19917,11.0
121200,20270,11.0
121201,20786,10.5
121202,21028,9.5
121203,21306,10.5
121204,21490,10.0
121206,22492,11.5
121207,22508,11.5
121209,22852,11.5
121212,23176,11.5
121213,23573,10.5
121218,13193,9.0
121219,22995,10.0
121221,12189,11.0
121222,12225,11.5
121223,12288,10.0
121224,12403,11.0
121225,12476,11.5
121226,12582,10.0
121227,13284,11.0
121228,13770,10.0
121229,14029,11.0
121231,14444,9.0
121232,14533,10.0
121233,14539,11.0
121235,15293,10.0
121236,15857,11.0
121237,15910,10.0
121240,19012,11.0
121243,19625,11.0
121244,20832,10.0
121246,20955,10.0
121248,21138,11.0
121249,21211,10.0
121252,22716,11.0
121253,22996,11.0
121254,23052,11.0
121256,20655,9.5
121261,15709,11.5
121262,16050,11.5
121264,18003,11.5
121265,18388,9.5
121267,16466,11.5
121269,13168,11.5
121270,14658,10.5
121272,21931,10.5
121273,22217,11.5
121274,22770,10.5
121275,23123,11.5
121276,23141,10.5
121277,16897,11.5
121280,18389,10.5
121281,15467,11.5
121289,22077,11.5
121290,13292,10.5
121303,17478,11.5
121305,17818,10.5
121309,21058,10.0
121312,21718,10.5
121316,22307,11.5
121318,23288,11.5
121319,20654,11.5
121323,18026,11.0
121324,18201,10.0
121325,22972,10.5
121326,17696,11.5
121327,14526,11.0
121328,16816,10.0
121329,20689,9.0
121331,19571,9.5
121334,14978,10.0
121336,17254,11.5
121349,13066,11.5
121350,16676,6.5
121351,17193,11.5
121352,13533,10.0
121353,20421,11.0
121354,11954,10.5
121355,12425,10.5
121356,14340,11.0
121357,17411,10.5
121358,21777,11.5
121359,12035,10.5
121360,12101,10.5
121361,16234,11.5
121364,12693,10.0
121366,21536,10.0
121367,18275,11.5
121368,18314,11.5
121369,20367,11.5
121370,12045,11.5
121371,12411,11.5
121372,13324,11.0
121373,14400,11.5
121374,15911,10.0
121375,16766,11.5
121376,16828,11.5
121377,18134,11.0
121378,19626,11.0
121379,19918,11.0
121380,20272,11.0
121381,20271,11.0
121382,20861,10.0
121383,20903,11.5
121384,21590,11.5
121386,23812,10.5
121389,15714,11.5
121390,22617,11.5
121391,23275,11.5
121396,13524,11.5
121397,16204,10.5
121398,16259,11.5
121402,12728,11.5
121404,13112,11.5
121422,12407,11.5
121423,12038,11.0
121424,20760,11.5
121426,20716,11.0
121430,22436,8.0
121436,17716,10.5
121438,21746,11.5
121440,20862,11.0
121441,23177,11.5
121446,22736,10.0
121447,11970,11.0
121448,12404,10.0
121450,17157,11.5
121454,15369,10.5
121455,14401,11.5
121456,15130,10.5
121457,16329,6.5
121458,11950,11.5
121459,13530,11.0
121462,14102,11.5
121463,14434,11.5
121466,15163,10.0
121476,18024,10.5
121478,18084,11.0
121485,20359,11.5
121487,20989,10.0
121488,21067,10.0
121492,22429,11.5
121494,23139,10.5
121495,23235,11.5
121496,23693,11.5
121498,12262,9.5
121499,16087,11.5
121500,15731,8.5
121507,16303,10.5
121511,15530,11.0
121512,11979,10.0
121513,15222,10.5
121514,17192,11.5
121515,18977,11.5
121518,16951,10.5
121519,14012,10.5
121520,16045,11.5
121531,20465,11.5
121534,21874,11.5
121543,19449,11.5
121550,22421,11.5
121553,20289,11.5
121555,23308,7.5
121556,13164,11.5
121561,18746,11.5
121562,21678,11.5
121564,14659,10.5
121565,23142,10.5
121572,20454,11.5
121575,19532,11.5
121577,14792,10.0
121581,14820,10.5
121582,15055,11.5
121583,15388,11.5
121586,16058,11.5
121587,16265,11.5
121591,21809,11.5
121592,21949,11.5
121596,18066,11.5
121598,16276,10.0
121602,21491,10.0
121605,13997,10.5
121606,14169,10.0
121609,15912,9.0
121611,18135,10.0
121614,20273,10.0
121615,20990,11.0
121616,21730,11.0
121619,18434,11.5
121620,12762,10.0
121622,15045,11.0
121623,19919,11.0
121624,20274,11.0
121626,14140,10.0
121628,15379,10.5
121629,16330,11.5
121630,20364,11.5
121638,12956,11.5
121640,13257,11.5
121641,13482,11.5
121642,13606,11.0
121645,13719,11.5
121646,13722,11.5
121647,13732,11.5
121648,13755,11.5
121649,13764,11.5
121651,14031,10.0
121652,14050,11.5
121653,14070,10.5
121655,14285,11.5
121656,14288,11.5
121660,14831,11.5
121663,15048,11.5
121665,15346,11.5
121666,15735,11.5
121667,15740,11.5
121670,15968,10.5
121672,16331,11.5
121673,16528,11.5
121674,16529,11.5
121675,16877,9.5
121676,17085,10.5
121677,17084,11.5
121678,17198,11.5
121683,17634,10.5
121685,17645,11.5
121686,17738,11.5
121688,18011,11.5
121689,18017,10.5
121690,18210,11.5
121691,18353,11.5
121694,18893,11.5
121697,19334,11.5
121700,19539,10.5
121702,19572,11.5
121704,19662,11.0
121706,19920,11.0
121710,20167,11.5
121711,20348,10.5
121712,20437,11.5
121714,20517,11.5
121716,20555,11.5
121717,20595,11.5
121718,20690,11.0
121719,20778,11.5
121725,21345,10.5
121726,21581,11.5
121734,22036,11.5
121736,22145,11.5
121737,22149,11.5
121739,22259,11.5
121743,22874,11.5
121744,22988,10.5
121745,23060,11.5
121749,23344,11.5
121751,23371,10.5
121752,23418,11.5
121755,23710,11.5
121757,23767,10.5
121760,17920,11.5
121761,23728,11.5
121762,15619,11.5
121765,12298,9.5
121767,12620,11.5
121770,13495,11.0
121777,17240,11.5
121779,18001,11.5
121780,18240,10.5
121782,18752,11.5
121783,19848,11.5
121790,22169,11.5
121793,23814,9.5
121795,22930,10.5
121797,22517,11.0
121798,23178,9.5
121799,15765,11.5
121800,23854,10.5
121801,13636,11.5
121802,15592,10.0
121803,19220,10.0
121804,21492,10.0
121805,12528,10.0
121806,13196,9.5
121807,13556,11.5
121808,13791,10.5
121810,14540,11.5
121811,15269,11.5
121812,15360,11.5
121813,15593,11.0
121814,16457,11.5
121815,16625,11.5
121816,16653,11.5
121817,16928,11.0
121818,16949,11.5
121819,18402,11.5
121820,18609,11.5
121821,18844,11.5
121824,20537,10.5
121825,20691,11.5
121826,20810,11.5
121827,21288,11.5
121828,21386,11.5
121829,22618,10.5
121830,22758,11.5
121831,22998,10.0
121832,15195,8.0
121835,18565,11.5
121836,22661,10.5
121837,12812,11.0
121838,20991,11.0
121839,22916,11.5
121843,13368,11.5
121844,15399,11.5
121847,21566,9.5
121848,20062,10.5
121850,11998,11.0
121852,20738,10.5
121853,19464,11.5
121854,20134,10.5
121856,19184,11.0
121857,21047,11.5
121858,21139,11.0
121860,18259,10.0
121861,22717,10.0
121863,20501,11.5
121866,20863,11.0
121867,23517,11.5
121868,21493,10.0
121870,12285,10.0
121872,14496,11.0
121873,15034,10.0
121875,17982,11.0
121876,18137,10.0
121877,18136,10.0
121878,18515,10.0
121880,19244,11.5
121882,20813,9.0
121884,21494,10.0
121885,22652,10.0
121886,22718,10.0
121888,21495,10.0
121889,15266,10.5
121890,16921,11.5
121891,20992,10.0
121895,12543,11.5
121897,15644,11.0
121899,22546,11.0
121900,22902,11.0
121901,23179,11.5
121921,15113,11.5
121922,22347,11.5
121924,17983,11.0
121926,13919,11.0
121927,16100,10.0
121928,20196,11.0
121929,22779,10.0
121930,23012,11.0
121935,13884,11.5
121946,17722,11.5
121951,19185,11.0
121955,19994,10.5
121969,16227,11.5
121972,14633,11.5
121973,19664,9.5
121975,13179,11.5
121976,18963,11.5
121977,21237,7.0
121979,19160,11.5
121985,17382,11.0
121986,23298,11.5
121987,15995,10.0
121988,17985,10.0
121989,23086,11.0
121993,16373,11.5
121996,14618,11.5
121997,15400,11.5
122004,17282,10.5
122014,15594,10.0
122015,15863,11.0
122016,19232,11.0
122017,20993,10.0
122018,22316,9.5
122020,21140,10.0
122021,20174,10.5
122023,19992,10.5
122024,21460,11.5
122035,13339,11.0
122036,13584,10.0
122038,16500,10.0
122039,18085,9.5
122040,18960,11.0
122041,21184,10.5
122042,21503,10.0
122044,23020,10.0
122046,23248,11.5
122049,13920,10.0
122052,19164,10.0
122054,12317,10.0
122055,12320,10.0
122059,13384,11.0
122060,13438,10.0
122061,14058,10.0
122062,14300,10.5
122063,14999,10.0
122065,17794,11.0
122066,18138,11.0
122068,19494,11.0
122071,21743,10.0
122072,21761,11.0
122073,21898,11.5
122074,22092,10.0
122075,22719,10.0
122076,23839,10.0
122077,23872,10.0
122078,15913,10.0
122079,22903,10.0
122080,18330,10.0
122081,19785,10.0
122083,22543,11.0
122090,16688,11.5
122096,23366,11.5
122107,22999,10.0
122109,14016,11.5
122117,19680,9.5
122118,12028,10.0
122119,13548,10.0
122120,13804,10.0
122121,14534,10.0
122122,16093,10.0
122124,22980,9.0
122125,21557,10.5
122126,17448,11.5
122127,18317,11.5
122129,21523,10.0
122130,15056,11.5
122131,16109,11.5
122133,12923,11.5
122134,12986,10.5
122138,13374,11.5
122140,13691,11.5
122143,14402,11.5
122146,16711,11.5
122147,16746,10.5
122153,20594,9.5
122155,21613,11.5
122156,21966,11.5
122157,22037,10.5
122158,22407,11.5
